formtype	companyname	cik	filingdate	url
10-K	ACC ACQUISITION	1137719	2003-03-31	https://www.sec.gov/Archives/edgar/data/1137719/0000950134-03-005031.txt
10-K	ACCESS PHARMACEUTICALS	318306	2003-03-31	https://www.sec.gov/Archives/edgar/data/318306/0000318306-03-000001.txt
10-K	ACCRED HOME LNDRS INC AC MOR LN TR 2002-1 AS BK NT SE	1178809	2003-03-28	https://www.sec.gov/Archives/edgar/data/1178809/0001056404-03-000547.txt
10-K	ACCREDITED HOME LENDERS ACCREDITED MORT LOAN TRUST	1207516	2003-03-27	https://www.sec.gov/Archives/edgar/data/1207516/0001020242-03-000469.txt
10-K	ACCREDITED HOME LENDERS HOLDING	1174735	2003-03-28	https://www.sec.gov/Archives/edgar/data/1174735/0000950168-03-001049.txt
10-K	ACCURIDE	817979	2003-03-21	https://www.sec.gov/Archives/edgar/data/817979/0001104659-03-004670.txt
10-K	ACE HARDWARE	2024	2003-03-24	https://www.sec.gov/Archives/edgar/data/2024/0000002024-03-000002.txt
10-K	ACE	896159	2003-03-27	https://www.sec.gov/Archives/edgar/data/896159/0000950131-03-001690.txt
10-K	ACE SECURITIES CORP HOME EQ LN TR SE 02 HE3 AS BK PS TR	1209590	2003-03-25	https://www.sec.gov/Archives/edgar/data/1209590/0001056404-03-000429.txt
10-K	ACE SECURITIES CORP HOME EQUITY LOAN TRUST 2002-	1177424	2003-03-27	https://www.sec.gov/Archives/edgar/data/1177424/0001056404-03-000478.txt
10-K	ACE SECURITIES CORP HOME EQUITY LOAN TRUST SERIES	1197968	2003-03-28	https://www.sec.gov/Archives/edgar/data/1197968/0001056404-03-000492.txt
10-K	ACLARA BIOSCIENCES	1067588	2003-03-31	https://www.sec.gov/Archives/edgar/data/1067588/0000950168-03-001137.txt
10-K	ACMAT	2062	2003-03-28	https://www.sec.gov/Archives/edgar/data/2062/0000950123-03-003451.txt
10-K	ACME UNITED	2098	2003-03-14	https://www.sec.gov/Archives/edgar/data/2098/0001026608-03-000045.txt
10-K	ACNB	715579	2003-03-21	https://www.sec.gov/Archives/edgar/data/715579/0001135428-03-000172.txt
10-K	ACORN PRODUCTS	1036713	2003-03-27	https://www.sec.gov/Archives/edgar/data/1036713/0000950152-03-003495.txt
10-K	ACTIVCARD	1183941	2003-03-31	https://www.sec.gov/Archives/edgar/data/1183941/0000898430-03-002256.txt
10-K	ACTIVE IQ TECHNOLOGIES	912875	2003-03-31	https://www.sec.gov/Archives/edgar/data/912875/0000950134-03-004996.txt
10-K	ACTIVE POWER	1044435	2003-03-06	https://www.sec.gov/Archives/edgar/data/1044435/0001206774-03-000121.txt
10-K	ACTUATE	1062478	2003-03-28	https://www.sec.gov/Archives/edgar/data/1062478/0001012870-03-001458.txt
10-K	ACTV INC	854152	2003-03-31	https://www.sec.gov/Archives/edgar/data/854152/0001125282-03-002634.txt
10-K	ADAM	863650	2003-03-31	https://www.sec.gov/Archives/edgar/data/863650/0001047469-03-011372.txt
10-K	ADAMS RESOURCES & ENERGY	2178	2003-03-28	https://www.sec.gov/Archives/edgar/data/2178/0000950129-03-001611.txt
10-K	ADC TELECOMMUNICATIONS	61478	2003-01-10	https://www.sec.gov/Archives/edgar/data/61478/0001047469-03-001075.txt
10-K	ADMINISTAFF INC	1000753	2003-03-20	https://www.sec.gov/Archives/edgar/data/1000753/0000950134-03-004206.txt
10-K	ADOBE SYSTEMS	796343	2003-02-26	https://www.sec.gov/Archives/edgar/data/796343/0001174947-03-000004.txt
10-K	ADOLOR	1076167	2003-03-18	https://www.sec.gov/Archives/edgar/data/1076167/0001021408-03-004445.txt
10-K	ADTRAN	926282	2003-03-20	https://www.sec.gov/Archives/edgar/data/926282/0000931763-03-000598.txt
10-K	ADVANCE AUTO PARTS	1158449	2003-03-27	https://www.sec.gov/Archives/edgar/data/1158449/0001017062-03-000555.txt
10-K	ADVANCE STORES CO	1061890	2003-03-27	https://www.sec.gov/Archives/edgar/data/1061890/0001017062-03-000554.txt
10-K	ADVANCED ACCESSORY SYSTEMS	1057836	2003-03-26	https://www.sec.gov/Archives/edgar/data/1057836/0000950124-03-000880.txt
10-K	ADVANCED DIGITAL INFORMATION	770403	2003-01-28	https://www.sec.gov/Archives/edgar/data/770403/0000891020-03-000267.txt
10-K	ADVANCED ENERGY INDUSTRIES	927003	2003-03-27	https://www.sec.gov/Archives/edgar/data/927003/0000950134-03-004715.txt
10-K	ADVANCED FIBRE COMMUNICATIONS	898805	2003-03-18	https://www.sec.gov/Archives/edgar/data/898805/0000950149-03-000573.txt
10-K	ADVANCED MATERIALS GROUP	806514	2003-02-28	https://www.sec.gov/Archives/edgar/data/806514/0001104659-03-003259.txt
10-K	ADVANCED MEDICAL OPTICS	1168335	2003-03-14	https://www.sec.gov/Archives/edgar/data/1168335/0000898430-03-001921.txt
10-K	ADVANCED MICRO DEVICES	2488	2003-03-14	https://www.sec.gov/Archives/edgar/data/2488/0001012870-03-001181.txt
10-K	ADVANCED NEUROMODULATION SYSTEMS	351721	2003-03-31	https://www.sec.gov/Archives/edgar/data/351721/0000351721-03-000081.txt
10-K	ADVANCED POWER TECHNOLOGY	1114973	2003-03-25	https://www.sec.gov/Archives/edgar/data/1114973/0001104659-03-004919.txt
10-K	ADVANCED VIRAL RESEARCH	786623	2003-03-31	https://www.sec.gov/Archives/edgar/data/786623/0000950144-03-004305.txt
10-K	ADVANSTAR COMMUNICATIONS	1062771	2003-03-31	https://www.sec.gov/Archives/edgar/data/1062771/0001047469-03-010976.txt
10-K	ADVANSTAR	1064243	2003-03-28	https://www.sec.gov/Archives/edgar/data/1064243/0001047469-03-010867.txt
10-K	ADVANTA BUSINESS RECIEVABLES	1107920	2003-03-31	https://www.sec.gov/Archives/edgar/data/1107920/0000893220-03-000514.txt
10-K	ADVANTA	96638	2003-03-25	https://www.sec.gov/Archives/edgar/data/96638/0000893220-03-000411.txt
10-K	ADVANTAGE MARKETING SYSTEMS	841866	2003-03-31	https://www.sec.gov/Archives/edgar/data/841866/0000950134-03-004917.txt
10-K	ADVEN	802206	2003-03-31	https://www.sec.gov/Archives/edgar/data/802206/0001072613-03-000512.txt
10-K	ADVENT SOFTWARE INC	1002225	2003-03-14	https://www.sec.gov/Archives/edgar/data/1002225/0001188112-03-000104.txt
10-K	ADVOCAT	919956	2003-03-31	https://www.sec.gov/Archives/edgar/data/919956/0000950144-03-004160.txt
10-K	AEP GENERATING CO	857571	2003-03-20	https://www.sec.gov/Archives/edgar/data/857571/0000004904-03-000087.txt
10-K	AEP INDUSTRIES	785787	2003-01-29	https://www.sec.gov/Archives/edgar/data/785787/0001047469-03-003092.txt
10-K	AEP TEXAS CENTRAL	18734	2003-03-20	https://www.sec.gov/Archives/edgar/data/18734/0000004904-03-000089.txt
10-K	AEP TEXAS NORTH	105860	2003-03-20	https://www.sec.gov/Archives/edgar/data/105860/0000004904-03-000090.txt
10-K	AERO SYSTEMS ENGINEERING	2589	2003-03-13	https://www.sec.gov/Archives/edgar/data/2589/0000950134-03-003866.txt
10-K	AEROGEN	1039160	2003-03-31	https://www.sec.gov/Archives/edgar/data/1039160/0001047469-03-010991.txt
10-K	AES	874761	2003-03-26	https://www.sec.gov/Archives/edgar/data/874761/0001047469-03-010240.txt
10-K	AES EASTERN ENERGY	1093799	2003-03-28	https://www.sec.gov/Archives/edgar/data/1093799/0000950103-03-001075.txt
10-K	AES IRONWOOD	1099291	2003-03-31	https://www.sec.gov/Archives/edgar/data/1099291/0000950103-03-001081.txt
10-K	AES RED OAK	1117445	2003-03-31	https://www.sec.gov/Archives/edgar/data/1117445/0000950103-03-001082.txt
10-K	AESP	1026744	2003-03-31	https://www.sec.gov/Archives/edgar/data/1026744/0000950144-03-004198.txt
10-K	AETHER SYSTEMS	1093434	2003-03-31	https://www.sec.gov/Archives/edgar/data/1093434/0001104659-03-005497.txt
10-K	AETNA INC	1122304	2003-02-28	https://www.sec.gov/Archives/edgar/data/1122304/0000950123-03-002268.txt
10-K	AETRIUM	908598	2003-03-28	https://www.sec.gov/Archives/edgar/data/908598/0000950134-03-004829.txt
10-K	AFFILIATED MANAGERS GROUP	1004434	2003-03-31	https://www.sec.gov/Archives/edgar/data/1004434/0001047469-03-011288.txt
10-K	AFFINITY GROUP HOLDING	1038622	2003-03-21	https://www.sec.gov/Archives/edgar/data/1038622/0001104659-03-004733.txt
10-K	AFFINITY TECHNOLOGY GROUP	1007508	2003-03-31	https://www.sec.gov/Archives/edgar/data/1007508/0001157523-03-000864.txt
10-K	AFFYMETRIX	913077	2003-03-31	https://www.sec.gov/Archives/edgar/data/913077/0001047469-03-011269.txt
10-K	AFG INVESTMENT TRUST	879494	2003-03-31	https://www.sec.gov/Archives/edgar/data/879494/0000847557-03-000032.txt
10-K	AFG INVESTMENT TRUST	879495	2003-03-31	https://www.sec.gov/Archives/edgar/data/879495/0000847557-03-000033.txt
10-K	AFG INVESTMENT TRUST	879496	2003-03-31	https://www.sec.gov/Archives/edgar/data/879496/0000847557-03-000034.txt
10-K	AFG INVESTMENT TRUST	879497	2003-03-31	https://www.sec.gov/Archives/edgar/data/879497/0000847557-03-000035.txt
10-K	AFLAC	4977	2003-03-27	https://www.sec.gov/Archives/edgar/data/4977/0000004977-03-000098.txt
10-K	AFTERMARKET TECHNOLOGY	933405	2003-02-25	https://www.sec.gov/Archives/edgar/data/933405/0001104659-03-003003.txt
10-K	AG BAG INTERNATIONAL	842289	2003-03-27	https://www.sec.gov/Archives/edgar/data/842289/0001200952-03-000358.txt
10-K	AGCO CORP	880266	2003-03-17	https://www.sec.gov/Archives/edgar/data/880266/0000950144-03-003218.txt
10-K	AGL RESOURCES	1004155	2003-03-19	https://www.sec.gov/Archives/edgar/data/1004155/0001004155-03-000046.txt
10-K	AGREE REALTY	917251	2003-03-24	https://www.sec.gov/Archives/edgar/data/917251/0000950124-03-000809.txt
10-K	AIG SUNAMERICA LIFE ASSURANCE	6342	2003-03-28	https://www.sec.gov/Archives/edgar/data/6342/0000950148-03-000652.txt
10-K	AIMCO PROPERTIES	926660	2003-03-25	https://www.sec.gov/Archives/edgar/data/926660/0001047469-03-010120.txt
10-K	AIR METHODS	816159	2003-03-31	https://www.sec.gov/Archives/edgar/data/816159/0001015402-03-000964.txt
10-K	AIRBORNE INC	3000	2003-03-14	https://www.sec.gov/Archives/edgar/data/3000/0001032210-03-000326.txt
10-K	AIRFUND II INTERNATIONAL LIMITED	853937	2003-03-31	https://www.sec.gov/Archives/edgar/data/853937/0000847557-03-000031.txt
10-K	AIRFUND INTERNATIONAL LIMITED	842184	2003-03-31	https://www.sec.gov/Archives/edgar/data/842184/0000847557-03-000030.txt
10-K	AIRGATE PCS INC	1086844	2003-01-15	https://www.sec.gov/Archives/edgar/data/1086844/0000931763-03-000093.txt
10-K	AIRLEASE	799033	2003-03-25	https://www.sec.gov/Archives/edgar/data/799033/0001092306-03-000076.txt
10-K	AIRNET SYSTEMS	1011696	2003-03-26	https://www.sec.gov/Archives/edgar/data/1011696/0001104659-03-005020.txt
10-K	AIRSPAN NETWORKS	1105542	2003-03-28	https://www.sec.gov/Archives/edgar/data/1105542/0000927016-03-001481.txt
10-K	AIRTRAN AIRWAYS	1050715	2003-03-26	https://www.sec.gov/Archives/edgar/data/1050715/0000948846-03-000009.txt
10-K	AIRTRAN HOLDINGS	948846	2003-03-26	https://www.sec.gov/Archives/edgar/data/948846/0000948846-03-000009.txt
10-K	AIRXCEL	1050096	2003-03-28	https://www.sec.gov/Archives/edgar/data/1050096/0000950123-03-003443.txt
10-K	AK STEEL HOLDING	918160	2003-03-21	https://www.sec.gov/Archives/edgar/data/918160/0000950130-03-002264.txt
10-K	AKAMAI TECHNOLOGIES	1086222	2003-03-28	https://www.sec.gov/Archives/edgar/data/1086222/0000950135-03-002051.txt
10-K	AKSYS	902600	2003-03-28	https://www.sec.gov/Archives/edgar/data/902600/0001104659-03-005291.txt
10-K	ALABAMA NATIONAL	926966	2003-03-19	https://www.sec.gov/Archives/edgar/data/926966/0000931763-03-000574.txt
10-K	ALABAMA POWER	3153	2003-03-10	https://www.sec.gov/Archives/edgar/data/3153/0000092122-03-000074.txt
10-K	ALAMO GROUP	897077	2003-03-19	https://www.sec.gov/Archives/edgar/data/897077/0001003297-03-000058.txt
10-K	ALAMOSA DELAWARE	1097722	2003-03-31	https://www.sec.gov/Archives/edgar/data/1097722/0000950136-03-000714.txt
10-K	ALAMOSA HOLDINGS	1120102	2003-03-31	https://www.sec.gov/Archives/edgar/data/1120102/0000950136-03-000711.txt
10-K	ALARIS MEDICAL	817161	2003-03-05	https://www.sec.gov/Archives/edgar/data/817161/0001104659-03-003511.txt
10-K	ALARIS MEDICAL SYSTEMS	1029069	2003-03-05	https://www.sec.gov/Archives/edgar/data/1029069/0001104659-03-003512.txt
10-K	ALASKA AIR GROUP	766421	2003-03-12	https://www.sec.gov/Archives/edgar/data/766421/0000891020-03-000742.txt
10-K	ALASKA AIRLINES	3202	2003-03-31	https://www.sec.gov/Archives/edgar/data/3202/0000891020-03-001023.txt
10-K	ALASKA COMMUNICATIONS SYSTEMS GROUP	1089511	2003-03-06	https://www.sec.gov/Archives/edgar/data/1089511/0000891020-03-000666.txt
10-K	ALASKA COMMUNICATIONS SYSTEMS HOLDINGS	1089510	2003-03-06	https://www.sec.gov/Archives/edgar/data/1089510/0000891020-03-000667.txt
10-K	ALBANY INTERNATIONAL CORP	819793	2003-03-21	https://www.sec.gov/Archives/edgar/data/819793/0001047469-03-009653.txt
10-K	ALBANY MOLECULAR RESEARCH	1065087	2003-03-31	https://www.sec.gov/Archives/edgar/data/1065087/0001047469-03-011361.txt
10-K	ALBEMARLE	915913	2003-02-26	https://www.sec.gov/Archives/edgar/data/915913/0000916641-03-000375.txt
10-K	ALCAN	4285	2003-03-27	https://www.sec.gov/Archives/edgar/data/4285/0001003297-03-000065.txt
10-K	ALCOA	4281	2003-02-28	https://www.sec.gov/Archives/edgar/data/4281/0000927016-03-000933.txt
10-K	ALDERWOODS GROUP	927914	2003-03-26	https://www.sec.gov/Archives/edgar/data/927914/0001047469-03-010184.txt
10-K	ALDILA	902272	2003-03-28	https://www.sec.gov/Archives/edgar/data/902272/0001104659-03-005297.txt
10-K	ALEXANDER & BALDWIN	3453	2003-03-10	https://www.sec.gov/Archives/edgar/data/3453/0000003453-03-000007.txt
10-K	ALEXANDERS	3499	2003-03-07	https://www.sec.gov/Archives/edgar/data/3499/0000950123-03-002549.txt
10-K	ALEXANDERS J	103884	2003-03-28	https://www.sec.gov/Archives/edgar/data/103884/0000950144-03-004061.txt
10-K	ALEXANDRIA REAL ESTATE EQUITIES	1035443	2003-03-31	https://www.sec.gov/Archives/edgar/data/1035443/0001035443-03-000002.txt
10-K	ALFA	743532	2003-03-26	https://www.sec.gov/Archives/edgar/data/743532/0001021408-03-005041.txt
10-K	ALIGN TECHNOLOGY	1097149	2003-03-27	https://www.sec.gov/Archives/edgar/data/1097149/0001012870-03-001420.txt
10-K	ALKERMES CLINICAL PARTNERS	1000688	2003-03-31	https://www.sec.gov/Archives/edgar/data/1000688/0000950135-03-002114.txt
10-K	ALL AMERICAN SEMICONDUCTOR	818074	2003-03-26	https://www.sec.gov/Archives/edgar/data/818074/0001019056-03-000267.txt
10-K	ALLCITY INSURANCE CO	3642	2003-03-28	https://www.sec.gov/Archives/edgar/data/3642/0000909518-03-000154.txt
10-K	ALLEGHANY CORP	775368	2003-03-20	https://www.sec.gov/Archives/edgar/data/775368/0000950123-03-003040.txt
10-K	ALLEGHENY TECHNOLOGIES	1018963	2003-03-24	https://www.sec.gov/Archives/edgar/data/1018963/0000950128-03-000412.txt
10-K	ALLEGIANCE TELECOM	1058703	2003-03-31	https://www.sec.gov/Archives/edgar/data/1058703/0001047469-03-011377.txt
10-K	ALLEGIANT BANCORP	703970	2003-03-26	https://www.sec.gov/Archives/edgar/data/703970/0001068800-03-000229.txt
10-K	ALLEN ORGAN	3753	2003-03-25	https://www.sec.gov/Archives/edgar/data/3753/0000003753-03-000009.txt
10-K	ALLEN TELECOM	3721	2003-03-20	https://www.sec.gov/Archives/edgar/data/3721/0000950152-03-003160.txt
10-K	ALLERGAN	850693	2003-03-14	https://www.sec.gov/Archives/edgar/data/850693/0000892569-03-000654.txt
10-K	ALLETE	66756	2003-02-14	https://www.sec.gov/Archives/edgar/data/66756/0000066756-03-000048.txt
10-K	ALLIANCE BANCORP OF NEW ENGLAND	1046002	2003-03-31	https://www.sec.gov/Archives/edgar/data/1046002/0000950116-03-002155.txt
10-K	ALLIANCE CAPITAL MANAGEMENT HOLDING	825313	2003-03-27	https://www.sec.gov/Archives/edgar/data/825313/0001104659-03-005082.txt
10-K	ALLIANCE CAPITAL MANAGEMENT L	1109448	2003-03-27	https://www.sec.gov/Archives/edgar/data/1109448/0001104659-03-005080.txt
10-K	ALLIANCE DATA SYSTEMS	1101215	2003-03-12	https://www.sec.gov/Archives/edgar/data/1101215/0001047469-03-008494.txt
10-K	ALLIANCE FIBER OPTIC PRODUCTS	1122342	2003-03-27	https://www.sec.gov/Archives/edgar/data/1122342/0001206774-03-000200.txt
10-K	ALLIANCE FINANCIAL CORP	796317	2003-03-28	https://www.sec.gov/Archives/edgar/data/796317/0001169232-03-002393.txt
10-K	ALLIANCE IMAGING INC	817135	2003-03-31	https://www.sec.gov/Archives/edgar/data/817135/0001047469-03-011191.txt
10-K	ALLIANCE LAUNDRY	1063697	2003-03-12	https://www.sec.gov/Archives/edgar/data/1063697/0000950130-03-002001.txt
10-K	ALLIANCE LAUNDRY HOLDINGS	1063698	2003-03-12	https://www.sec.gov/Archives/edgar/data/1063698/0000950130-03-002001.txt
10-K	ALLIANCE LAUNDRY SYSTEMS	1063699	2003-03-12	https://www.sec.gov/Archives/edgar/data/1063699/0000950130-03-002001.txt
