formtype	companyname	cik	filingdate	url
10-K	ABN AMRO MORT CORP MULTI CLASS MORT PASS THR CERT SER	1224889	2005-03-30	https://www.sec.gov/Archives/edgar/data/1224889/0001277277-05-000395.txt
10-K	ABN AMRO MORT SEC MULTI CLASS MORT PSTHR CERTS SER	1274440	2005-03-30	https://www.sec.gov/Archives/edgar/data/1274440/0001277277-05-000398.txt
10-K	ABN AMRO MORTGAGE CORP SERIES	1209252	2005-03-30	https://www.sec.gov/Archives/edgar/data/1209252/0001277277-05-000393.txt
10-K	ABN AMRO MORTGAGE MULTI-CLASS MOR PAS THR CER SER	1265030	2005-03-30	https://www.sec.gov/Archives/edgar/data/1265030/0001277277-05-000396.txt
10-K	ABRAXAS PETROLEUM	867665	2005-03-29	https://www.sec.gov/Archives/edgar/data/867665/0000867665-05-000030.txt
10-K	ABX AIR	894081	2005-03-16	https://www.sec.gov/Archives/edgar/data/894081/0001193125-05-052926.txt
10-K	ACACIA RESEARCH	934549	2005-03-15	https://www.sec.gov/Archives/edgar/data/934549/0001019687-05-000700.txt
10-K	ACADIA PHARMACEUTICALS	1070494	2005-03-18	https://www.sec.gov/Archives/edgar/data/1070494/0001193125-05-055069.txt
10-K	ACADIA REALTY	899629	2005-03-16	https://www.sec.gov/Archives/edgar/data/899629/0000950116-05-001036.txt
10-K	ACCERIS COMMUNICATIONS	849145	2005-03-28	https://www.sec.gov/Archives/edgar/data/849145/0001144204-05-008952.txt
10-K	ACCESS NATIONAL	1176316	2005-03-31	https://www.sec.gov/Archives/edgar/data/1176316/0000950133-05-001397.txt
10-K	ACCESS PHARMACEUTICALS	318306	2005-03-31	https://www.sec.gov/Archives/edgar/data/318306/0000950134-05-006641.txt
10-K	ACCESS WORLDWIDE COMMUNICATIONS	1048422	2005-03-31	https://www.sec.gov/Archives/edgar/data/1048422/0001193125-05-067206.txt
10-K	ACCURIDE	817979	2005-03-31	https://www.sec.gov/Archives/edgar/data/817979/0001047469-05-008619.txt
10-K	ACE	896159	2005-03-16	https://www.sec.gov/Archives/edgar/data/896159/0001193125-05-052345.txt
10-K	ACE SEC CORP WELLS FARGO FINANCIAL AUTO OWNER TRUST	1283440	2005-03-31	https://www.sec.gov/Archives/edgar/data/1283440/0001104659-05-014280.txt
10-K	ACE SECURITIES CORP HOME EQUITY LOAN TRUST SERIES 2004	1278063	2005-03-31	https://www.sec.gov/Archives/edgar/data/1278063/0001056404-05-001635.txt
10-K	ACE SECURITIES CORP HOME EQUITY LOAN TRUST SERIES 2004	1285188	2005-03-31	https://www.sec.gov/Archives/edgar/data/1285188/0001056404-05-001574.txt
10-K	ACE SECURITIES CORP HOME EQUITY LOAN TRUST SERIES	1287674	2005-03-30	https://www.sec.gov/Archives/edgar/data/1287674/0001056404-05-001455.txt
10-K	ACE Securities Corp Series	1301937	2005-03-31	https://www.sec.gov/Archives/edgar/data/1301937/0001056404-05-001571.txt
10-K	ACE Securities Corp Series	1307531	2005-03-31	https://www.sec.gov/Archives/edgar/data/1307531/0001056404-05-001789.txt
10-K	ACE Securities Corp Series	1310211	2005-03-31	https://www.sec.gov/Archives/edgar/data/1310211/0001056404-05-001570.txt
10-K	ACE Securities Corp Series	1292206	2005-03-31	https://www.sec.gov/Archives/edgar/data/1292206/0001056404-05-001572.txt
10-K	ACE Securities Corp Series	1299275	2005-03-30	https://www.sec.gov/Archives/edgar/data/1299275/0001056404-05-001454.txt
10-K	ACE Securities Corp Series	1304949	2005-03-31	https://www.sec.gov/Archives/edgar/data/1304949/0001056404-05-001636.txt
10-K	ACME COMMUNICATIONS	1092013	2005-03-16	https://www.sec.gov/Archives/edgar/data/1092013/0001092013-05-000013.txt
10-K	ACME UNITED	2098	2005-03-18	https://www.sec.gov/Archives/edgar/data/2098/0001026608-05-000015.txt
10-K	ACNB	715579	2005-03-15	https://www.sec.gov/Archives/edgar/data/715579/0001135428-05-000134.txt
10-K	ACTEL	907687	2005-03-11	https://www.sec.gov/Archives/edgar/data/907687/0000950134-05-004747.txt
10-K	ACTIVE POWER	1044435	2005-03-15	https://www.sec.gov/Archives/edgar/data/1044435/0001193125-05-051092.txt
10-K	ACTUATE	1062478	2005-03-16	https://www.sec.gov/Archives/edgar/data/1062478/0001193125-05-052847.txt
10-K	ACURA PHARMACEUTICALS,	786947	2005-02-28	https://www.sec.gov/Archives/edgar/data/786947/0001144204-05-006208.txt
10-K	ACUSPHERE	1115143	2005-03-15	https://www.sec.gov/Archives/edgar/data/1115143/0001047469-05-006586.txt
10-K	ADAMS GOLF	1059763	2005-03-21	https://www.sec.gov/Archives/edgar/data/1059763/0001144204-05-008256.txt
10-K	ADAMS RESOURCES & ENERGY	2178	2005-03-24	https://www.sec.gov/Archives/edgar/data/2178/0000002178-05-000008.txt
10-K	ADC TELECOMMUNICATIONS	61478	2005-01-14	https://www.sec.gov/Archives/edgar/data/61478/0001206774-05-000032.txt
10-K	ADESA	1281949	2005-03-29	https://www.sec.gov/Archives/edgar/data/1281949/0001047469-05-008129.txt
10-K	ADEZA BIOMEDICAL	902482	2005-03-29	https://www.sec.gov/Archives/edgar/data/902482/0000950134-05-006256.txt
10-K	ADMINISTAFF INC	1000753	2005-02-22	https://www.sec.gov/Archives/edgar/data/1000753/0000950129-05-001518.txt
10-K	ADOBE SYSTEMS	796343	2005-02-02	https://www.sec.gov/Archives/edgar/data/796343/0001047469-05-002143.txt
10-K	ADOLOR	1076167	2005-03-01	https://www.sec.gov/Archives/edgar/data/1076167/0001193125-05-039954.txt
10-K	ADTRAN	926282	2005-03-11	https://www.sec.gov/Archives/edgar/data/926282/0001193125-05-047985.txt
10-K	ADVANCE AUTO PARTS	1158449	2005-03-17	https://www.sec.gov/Archives/edgar/data/1158449/0001158449-05-000070.txt
10-K	ADVANCED DIGITAL INFORMATION	770403	2005-01-13	https://www.sec.gov/Archives/edgar/data/770403/0001193125-05-005951.txt
10-K	ADVANCED ENERGY INDUSTRIES	927003	2005-03-31	https://www.sec.gov/Archives/edgar/data/927003/0000950134-05-006547.txt
10-K	ADVANCED MEDICAL OPTICS	1168335	2005-03-02	https://www.sec.gov/Archives/edgar/data/1168335/0001193125-05-040873.txt
10-K	ADVANCED MICRO DEVICES	2488	2005-03-01	https://www.sec.gov/Archives/edgar/data/2488/0001193125-05-039876.txt
10-K	ADVANCED NEUROMODULATION SYSTEMS	351721	2005-03-15	https://www.sec.gov/Archives/edgar/data/351721/0000950134-05-005097.txt
10-K	ADVANCED POWER TECHNOLOGY	1114973	2005-03-08	https://www.sec.gov/Archives/edgar/data/1114973/0001104659-05-009990.txt
10-K	ADVANCED VIRAL RESEARCH	786623	2005-03-31	https://www.sec.gov/Archives/edgar/data/786623/0000950144-05-003285.txt
10-K	ADVANCIS PHARMACEUTICAL	1161924	2005-03-10	https://www.sec.gov/Archives/edgar/data/1161924/0000950133-05-000961.txt
10-K	ADVANSTAR COMMUNICATIONS	1062771	2005-03-29	https://www.sec.gov/Archives/edgar/data/1062771/0001047469-05-008112.txt
10-K	ADVANSTAR	1064243	2005-03-29	https://www.sec.gov/Archives/edgar/data/1064243/0001047469-05-008110.txt
10-K	ADVANTA BUSINESS RECEIVABLES	1107920	2005-03-31	https://www.sec.gov/Archives/edgar/data/1107920/0000893220-05-000734.txt
10-K	ADVANTA	96638	2005-03-10	https://www.sec.gov/Archives/edgar/data/96638/0000893220-05-000500.txt
10-K	ADVOCAT	919956	2005-03-29	https://www.sec.gov/Archives/edgar/data/919956/0000950144-05-003178.txt
10-K	ADX	1290246	2005-03-24	https://www.sec.gov/Archives/edgar/data/1290246/0000950136-05-001565.txt
10-K	AEGIS ASSET BACKED SEC CORP MORT PAS THR CERT SERIES 2004	1287414	2005-03-31	https://www.sec.gov/Archives/edgar/data/1287414/0001056404-05-001560.txt
10-K	AEGIS ASSET BACKED SEC TR MORT PASS THR CERT SER 2004	1277608	2005-03-31	https://www.sec.gov/Archives/edgar/data/1277608/0001056404-05-001559.txt
10-K	AEGIS ASSET BACKED SECURITIES TRUST	1312821	2005-03-31	https://www.sec.gov/Archives/edgar/data/1312821/0001056404-05-001563.txt
10-K	AEGIS ASSET BACKED SECURITIES TRUST Mortgage Pass-Through	1296486	2005-03-31	https://www.sec.gov/Archives/edgar/data/1296486/0001056404-05-001561.txt
10-K	AEGIS ASSET BACKED SECURITIES TRUST Mortgage Pass-Through	1302044	2005-03-31	https://www.sec.gov/Archives/edgar/data/1302044/0001056404-05-001564.txt
10-K	AEGIS ASSET BACKED SECURITIES TRUST Mortgage Pass-Through	1307448	2005-03-31	https://www.sec.gov/Archives/edgar/data/1307448/0001056404-05-001562.txt
10-K	AEP GENERATING CO	857571	2005-03-02	https://www.sec.gov/Archives/edgar/data/857571/0001015402-05-001019.txt
10-K	AEP INDUSTRIES	785787	2005-01-31	https://www.sec.gov/Archives/edgar/data/785787/0001047469-05-001945.txt
10-K	AEP TEXAS CENTRAL	18734	2005-03-02	https://www.sec.gov/Archives/edgar/data/18734/0001015402-05-001018.txt
10-K	AEP TEXAS NORTH	105860	2005-03-02	https://www.sec.gov/Archives/edgar/data/105860/0001015402-05-001017.txt
10-K	AES	874761	2005-03-30	https://www.sec.gov/Archives/edgar/data/874761/0001104659-05-013802.txt
10-K	AES EASTERN ENERGY	1093799	2005-03-31	https://www.sec.gov/Archives/edgar/data/1093799/0001104659-05-014446.txt
10-K	AES IRONWOOD	1099291	2005-03-30	https://www.sec.gov/Archives/edgar/data/1099291/0001104659-05-013857.txt
10-K	AES RED OAK	1117445	2005-03-30	https://www.sec.gov/Archives/edgar/data/1117445/0001104659-05-013786.txt
10-K	AETHER SYSTEMS	1093434	2005-03-16	https://www.sec.gov/Archives/edgar/data/1093434/0001104659-05-011303.txt
10-K	AETNA INC	1122304	2005-03-01	https://www.sec.gov/Archives/edgar/data/1122304/0000950123-05-002487.txt
10-K	AETRIUM	908598	2005-03-30	https://www.sec.gov/Archives/edgar/data/908598/0000950134-05-006330.txt
10-K	AFC ENTERPRISES	1041379	2005-03-28	https://www.sec.gov/Archives/edgar/data/1041379/0000950144-05-003142.txt
10-K	AFFILIATED MANAGERS GROUP	1004434	2005-03-16	https://www.sec.gov/Archives/edgar/data/1004434/0001047469-05-006812.txt
10-K	AFFINITY GROUP	910560	2005-03-04	https://www.sec.gov/Archives/edgar/data/910560/0001104659-05-009428.txt
10-K	AFFINITY TECHNOLOGY GROUP	1007508	2005-03-31	https://www.sec.gov/Archives/edgar/data/1007508/0001157523-05-002962.txt
10-K	AFFIRMATIVE INSURANCE HOLDINGS	1282543	2005-03-28	https://www.sec.gov/Archives/edgar/data/1282543/0000950134-05-006119.txt
10-K	AFFORDABLE RESIDENTIAL COMMUNITIES	1265131	2005-03-31	https://www.sec.gov/Archives/edgar/data/1265131/0001047469-05-008575.txt
10-K	AFFYMETRIX	913077	2005-03-16	https://www.sec.gov/Archives/edgar/data/913077/0001047469-05-006728.txt
10-K	AFLAC	4977	2005-03-10	https://www.sec.gov/Archives/edgar/data/4977/0000004977-05-000049.txt
10-K	AFTERMARKET TECHNOLOGY	933405	2005-03-02	https://www.sec.gov/Archives/edgar/data/933405/0001104659-05-008994.txt
10-K	AGCO CORP	880266	2005-03-16	https://www.sec.gov/Archives/edgar/data/880266/0000950144-05-002600.txt
10-K	AGL RESOURCES	1004155	2005-02-15	https://www.sec.gov/Archives/edgar/data/1004155/0001004155-05-000018.txt
10-K	AGREE REALTY	917251	2005-03-15	https://www.sec.gov/Archives/edgar/data/917251/0000950124-05-001513.txt
10-K	AIMCO PROPERTIES	926660	2005-03-14	https://www.sec.gov/Archives/edgar/data/926660/0001035704-05-000148.txt
10-K	AIR METHODS	816159	2005-03-16	https://www.sec.gov/Archives/edgar/data/816159/0001015402-05-001327.txt
10-K	AIRNET COMMUNICATIONS	944163	2005-03-28	https://www.sec.gov/Archives/edgar/data/944163/0001193125-05-062116.txt
10-K	AIRNET SYSTEMS	1011696	2005-03-31	https://www.sec.gov/Archives/edgar/data/1011696/0001104659-05-014145.txt
10-K	AIRSPAN NETWORKS	1105542	2005-03-16	https://www.sec.gov/Archives/edgar/data/1105542/0001144204-05-007756.txt
10-K	AIRTRAN HOLDINGS	948846	2005-03-15	https://www.sec.gov/Archives/edgar/data/948846/0001193125-05-051083.txt
10-K	AIRXCEL	1050096	2005-03-18	https://www.sec.gov/Archives/edgar/data/1050096/0000950123-05-003335.txt
10-K	AJS BANCORP	1144515	2005-03-30	https://www.sec.gov/Archives/edgar/data/1144515/0000914317-05-001106.txt
10-K	AK STEEL HOLDING	918160	2005-03-08	https://www.sec.gov/Archives/edgar/data/918160/0001193125-05-044402.txt
10-K	AKAMAI TECHNOLOGIES	1086222	2005-03-16	https://www.sec.gov/Archives/edgar/data/1086222/0000950135-05-001475.txt
10-K	AKESIS PHARMACEUTICALS,	1042420	2005-03-24	https://www.sec.gov/Archives/edgar/data/1042420/0001193125-05-059881.txt
10-K	AKORN	3116	2005-03-31	https://www.sec.gov/Archives/edgar/data/3116/0000950137-05-003911.txt
10-K	AKSYS	902600	2005-03-16	https://www.sec.gov/Archives/edgar/data/902600/0001104659-05-011472.txt
10-K	ALABAMA GAS	3146	2005-03-15	https://www.sec.gov/Archives/edgar/data/3146/0000277595-05-000015.txt
10-K	ALABAMA NATIONAL	926966	2005-03-15	https://www.sec.gov/Archives/edgar/data/926966/0001193125-05-051188.txt
10-K	ALABAMA POWER	3153	2005-03-01	https://www.sec.gov/Archives/edgar/data/3153/0000950144-05-001905.txt
10-K	ALAMO GROUP	897077	2005-03-11	https://www.sec.gov/Archives/edgar/data/897077/0001003297-05-000049.txt
10-K	ALAMOSA DELAWARE	1097722	2005-03-24	https://www.sec.gov/Archives/edgar/data/1097722/0000950136-05-001564.txt
10-K	ALAMOSA HOLDINGS	1120102	2005-03-03	https://www.sec.gov/Archives/edgar/data/1120102/0000950136-05-001143.txt
10-K	ALASKA AIR GROUP	766421	2005-02-25	https://www.sec.gov/Archives/edgar/data/766421/0000950124-05-001049.txt
10-K	ALASKA AIRLINES	3202	2005-02-25	https://www.sec.gov/Archives/edgar/data/3202/0000950124-05-001050.txt
10-K	ALASKA COMMUNICATIONS SYSTEMS GROUP	1089511	2005-03-09	https://www.sec.gov/Archives/edgar/data/1089511/0000950124-05-001370.txt
10-K	ALASKA COMMUNICATIONS SYSTEMS HOLDINGS	1089510	2005-03-09	https://www.sec.gov/Archives/edgar/data/1089510/0000950124-05-001371.txt
10-K	ALBANY INTERNATIONAL CORP	819793	2005-03-10	https://www.sec.gov/Archives/edgar/data/819793/0001145443-05-000454.txt
10-K	ALBANY MOLECULAR RESEARCH	1065087	2005-03-16	https://www.sec.gov/Archives/edgar/data/1065087/0001104659-05-011388.txt
10-K	ALBEMARLE	915913	2005-03-14	https://www.sec.gov/Archives/edgar/data/915913/0001193125-05-049532.txt
10-K	ALBERTSONS INC	3333	2005-03-31	https://www.sec.gov/Archives/edgar/data/3333/0000891020-05-000080.txt
10-K	ALCAN	4285	2005-03-16	https://www.sec.gov/Archives/edgar/data/4285/0001003297-05-000061.txt
10-K	ALCOA	4281	2005-02-18	https://www.sec.gov/Archives/edgar/data/4281/0001193125-05-033143.txt
10-K	ALDERWOODS GROUP	927914	2005-03-28	https://www.sec.gov/Archives/edgar/data/927914/0001047469-05-007985.txt
10-K	ALDILA	902272	2005-03-30	https://www.sec.gov/Archives/edgar/data/902272/0001104659-05-013750.txt
10-K	ALEXANDER & BALDWIN	3453	2005-03-08	https://www.sec.gov/Archives/edgar/data/3453/0000003453-05-000019.txt
10-K	ALEXANDERS	3499	2005-02-25	https://www.sec.gov/Archives/edgar/data/3499/0000950123-05-002232.txt
10-K	ALEXANDRIA REAL ESTATE EQUITIES	1035443	2005-03-16	https://www.sec.gov/Archives/edgar/data/1035443/0001035443-05-000005.txt
10-K	ALFA	743532	2005-03-14	https://www.sec.gov/Archives/edgar/data/743532/0001193125-05-049471.txt
10-K	ALIGN TECHNOLOGY	1097149	2005-03-03	https://www.sec.gov/Archives/edgar/data/1097149/0001193125-05-041786.txt
10-K	ALL AMERICAN SEMICONDUCTOR	818074	2005-03-31	https://www.sec.gov/Archives/edgar/data/818074/0001019056-05-000377.txt
10-K	ALLEGHANY CORP	775368	2005-03-08	https://www.sec.gov/Archives/edgar/data/775368/0000950123-05-002760.txt
10-K	ALLEGHENY BANCSHARES	1213662	2005-03-30	https://www.sec.gov/Archives/edgar/data/1213662/0000930609-05-000022.txt
10-K	ALLEGHENY ENERGY	3673	2005-03-10	https://www.sec.gov/Archives/edgar/data/3673/0001193125-05-046681.txt
10-K	ALLEGHENY GENERATING	774459	2005-03-11	https://www.sec.gov/Archives/edgar/data/774459/0001193125-05-046748.txt
10-K	ALLEGHENY TECHNOLOGIES	1018963	2005-02-28	https://www.sec.gov/Archives/edgar/data/1018963/0000950128-05-000057.txt
10-K	ALLEN ORGAN	3753	2005-03-31	https://www.sec.gov/Archives/edgar/data/3753/0000003753-05-000004.txt
10-K	ALLERGAN	850693	2005-03-09	https://www.sec.gov/Archives/edgar/data/850693/0000950137-05-002808.txt
10-K	ALLETE	66756	2005-02-11	https://www.sec.gov/Archives/edgar/data/66756/0000066756-05-000040.txt
10-K	ALLIANCE CAPITAL MANAGEMENT HOLDING	825313	2005-03-15	https://www.sec.gov/Archives/edgar/data/825313/0001104659-05-010988.txt
10-K	ALLIANCE CAPITAL MANAGEMENT L	1109448	2005-03-15	https://www.sec.gov/Archives/edgar/data/1109448/0001104659-05-010989.txt
10-K	ALLIANCE DATA SYSTEMS	1101215	2005-03-04	https://www.sec.gov/Archives/edgar/data/1101215/0000950134-05-004246.txt
10-K	ALLIANCE FINANCIAL CORP	796317	2005-03-03	https://www.sec.gov/Archives/edgar/data/796317/0001169232-05-001462.txt
10-K	ALLIANCE IMAGING INC	817135	2005-03-09	https://www.sec.gov/Archives/edgar/data/817135/0001104659-05-010200.txt
10-K	ALLIANCE LAUNDRY	1063697	2005-03-18	https://www.sec.gov/Archives/edgar/data/1063697/0001193125-05-055343.txt
10-K	ALLIANCE LAUNDRY HOLDINGS	1063698	2005-03-18	https://www.sec.gov/Archives/edgar/data/1063698/0001193125-05-055343.txt
10-K	ALLIANCE LAUNDRY SYSTEMS	1063699	2005-03-18	https://www.sec.gov/Archives/edgar/data/1063699/0001193125-05-055343.txt
10-K	ALLIANCE RESOURCE PARTNERS	1086600	2005-03-15	https://www.sec.gov/Archives/edgar/data/1086600/0001193125-05-050414.txt
10-K	ALLIANT ENERGY	352541	2005-03-04	https://www.sec.gov/Archives/edgar/data/352541/0000107832-05-000069.txt
10-K	ALLIED CAPITAL	3906	2005-03-16	https://www.sec.gov/Archives/edgar/data/3906/0000950133-05-001056.txt
10-K	ALLIED DEFENSE GROUP	3952	2005-03-31	https://www.sec.gov/Archives/edgar/data/3952/0000950133-05-001407.txt
10-K	ALLIED MOTION TECHNOLOGIES	46129	2005-03-28	https://www.sec.gov/Archives/edgar/data/46129/0001047469-05-007876.txt
10-K	ALLIED WASTE INDUSTRIES	848865	2005-02-18	https://www.sec.gov/Archives/edgar/data/848865/0000950153-05-000309.txt
10-K	ALLIN	1020391	2005-03-25	https://www.sec.gov/Archives/edgar/data/1020391/0001193125-05-060823.txt
10-K	ALLION HEALTHCARE	847935	2005-03-31	https://www.sec.gov/Archives/edgar/data/847935/0001144204-05-009631.txt
10-K	ALLMERICA FINANCIAL	944695	2005-02-25	https://www.sec.gov/Archives/edgar/data/944695/0001193125-05-036571.txt
10-K	ALLOS THERAPEUTICS	1097264	2005-03-16	https://www.sec.gov/Archives/edgar/data/1097264/0001047469-05-006758.txt
10-K	ALLSCRIPTS HEALTHCARE SOLUTIONS	1124804	2005-03-04	https://www.sec.gov/Archives/edgar/data/1124804/0001193125-05-042789.txt
10-K	ALLSTATE	899051	2005-02-24	https://www.sec.gov/Archives/edgar/data/899051/0001047469-05-004614.txt
10-K	ALLSTATE LIFE GLOBAL	1176267	2005-03-31	https://www.sec.gov/Archives/edgar/data/1176267/0000945094-05-000279.txt
10-K	ALLSTATE LIFE INSURANCE	352736	2005-03-16	https://www.sec.gov/Archives/edgar/data/352736/0001047469-05-006788.txt
10-K	ALLSTATE LIFE INSURANCE CO OF NEW	839759	2005-03-16	https://www.sec.gov/Archives/edgar/data/839759/0001047469-05-006781.txt
10-K	ALLTEL	65873	2005-02-10	https://www.sec.gov/Archives/edgar/data/65873/0000950134-05-002537.txt
10-K	ALMOST FAMILY	799231	2005-03-31	https://www.sec.gov/Archives/edgar/data/799231/0000799231-05-000011.txt
10-K	ALNYLAM PHARMACEUTICALS,	1178670	2005-03-30	https://www.sec.gov/Archives/edgar/data/1178670/0000950135-05-001747.txt
10-K	ALPHA PRO TECH	884269	2005-03-09	https://www.sec.gov/Archives/edgar/data/884269/0001104659-05-010174.txt
10-K	ALPHARMA	730469	2005-03-31	https://www.sec.gov/Archives/edgar/data/730469/0000730469-05-000021.txt
10-K	ALPHASMART	1264388	2005-03-03	https://www.sec.gov/Archives/edgar/data/1264388/0001193125-05-041716.txt
10-K	ALPINE GROUP INC	4164	2005-03-31	https://www.sec.gov/Archives/edgar/data/4164/0001144204-05-009492.txt
10-K	ALTAIR NANOTECHNOLOGIES	1016546	2005-03-09	https://www.sec.gov/Archives/edgar/data/1016546/0000931731-05-000043.txt
10-K	ALTEON INC	878903	2005-03-15	https://www.sec.gov/Archives/edgar/data/878903/0000893220-05-000566.txt
10-K	ALTERA	768251	2005-03-11	https://www.sec.gov/Archives/edgar/data/768251/0001193125-05-047783.txt
10-K	ALTERNATIVE ASSET GROWTH FUND L	851998	2005-03-31	https://www.sec.gov/Archives/edgar/data/851998/0000905148-05-002234.txt
10-K	ALTERNATIVE LOAN TRUST	1298682	2005-03-29	https://www.sec.gov/Archives/edgar/data/1298682/0000905148-05-002006.txt
10-K	ALTERNATIVE LOAN TRUST	1299206	2005-03-29	https://www.sec.gov/Archives/edgar/data/1299206/0000905148-05-001985.txt
10-K	ALTERNATIVE LOAN TRUST	1299016	2005-03-29	https://www.sec.gov/Archives/edgar/data/1299016/0000905148-05-002025.txt
10-K	ALTERNATIVE LOAN TRUST	1301777	2005-03-29	https://www.sec.gov/Archives/edgar/data/1301777/0000905148-05-002031.txt
10-K	ALTERNATIVE LOAN TRUST	1304832	2005-03-29	https://www.sec.gov/Archives/edgar/data/1304832/0000905148-05-001995.txt
10-K	ALTERNATIVE LOAN TRUST	1307181	2005-03-29	https://www.sec.gov/Archives/edgar/data/1307181/0000905148-05-001986.txt
10-K	ALTERNATIVE LOAN TRUST	1307180	2005-03-29	https://www.sec.gov/Archives/edgar/data/1307180/0000905148-05-002034.txt
10-K	ALTERNATIVE LOAN TRUST	1291970	2005-03-29	https://www.sec.gov/Archives/edgar/data/1291970/0000905148-05-002015.txt
10-K	ALTERNATIVE LOAN TRUST MORT PASS THROUGH CERT SERIES	1234577	2005-03-25	https://www.sec.gov/Archives/edgar/data/1234577/0001056404-05-001291.txt
10-K	ALTIRIS	1139650	2005-03-16	https://www.sec.gov/Archives/edgar/data/1139650/0001193125-05-052779.txt
10-K	ALTRIA GROUP	764180	2005-03-15	https://www.sec.gov/Archives/edgar/data/764180/0000950123-05-003146.txt
10-K	AMAZON COM	1018724	2005-03-11	https://www.sec.gov/Archives/edgar/data/1018724/0001193125-05-047032.txt
