formtype	companyname	cik	filingdate	url
10-K	AMOCO	766916	1994-03-23	https://www.sec.gov/Archives/edgar/data/766916/0000766916-94-000003.txt
10-K	AMOCO	93397	1994-03-23	https://www.sec.gov/Archives/edgar/data/93397/0000093397-94-000006.txt
10-K	AMP	6164	1994-03-31	https://www.sec.gov/Archives/edgar/data/6164/0000006164-94-000008.txt
10-K	AMPAL AMERICAN ISRAEL CORP	731859	1994-03-31	https://www.sec.gov/Archives/edgar/data/731859/0000950112-94-000843.txt
10-K	AMPCO PITTSBURGH	6176	1994-03-21	https://www.sec.gov/Archives/edgar/data/6176/0000950132-94-000088.txt
10-K	AMR	6201	1994-03-31	https://www.sec.gov/Archives/edgar/data/6201/0000950134-94-000325.txt
10-K	AMSOUTH	3133	1994-03-22	https://www.sec.gov/Archives/edgar/data/3133/0000950109-94-000514.txt
10-K	AMSTAR CORP	807711	1994-03-31	https://www.sec.gov/Archives/edgar/data/807711/0000807711-94-000005.txt
10-K	ANADARKO PETROLEUM	773910	1994-03-18	https://www.sec.gov/Archives/edgar/data/773910/0000950129-94-000184.txt
10-K		6474	1994-03-29	https://www.sec.gov/Archives/edgar/data/6474/0000006474-94-000004.txt
10-K	ANDERSONS MANAGEMENT	821026	1994-03-29	https://www.sec.gov/Archives/edgar/data/821026/0000821026-94-000005.txt
10-K	ANHEUSER BUSCH COMPANIES	310569	1994-03-24	https://www.sec.gov/Archives/edgar/data/310569/0000310569-94-000004.txt
10-K	ANNTAYLOR STORES	874214	1994-03-31	https://www.sec.gov/Archives/edgar/data/874214/0000950112-94-000851.txt
10-K	ANR PIPELINE	65695	1994-03-30	https://www.sec.gov/Archives/edgar/data/65695/0000899243-94-000072.txt
10-K	ANUHCO	719271	1994-03-02	https://www.sec.gov/Archives/edgar/data/719271/0000719271-94-000006.txt
10-K	APACHE	6769	1994-03-21	https://www.sec.gov/Archives/edgar/data/6769/0000950129-94-000191.txt
10-K	APPALACHIAN POWER	6879	1994-03-28	https://www.sec.gov/Archives/edgar/data/6879/0000006879-94-000010.txt
10-K	AQUARION	49423	1994-03-24	https://www.sec.gov/Archives/edgar/data/49423/0000049423-94-000011.txt
10-K	ARISTAR	7214	1994-03-28	https://www.sec.gov/Archives/edgar/data/7214/0000950144-94-000718.txt
10-K	ARIZONA PUBLIC SERVICE	7286	1994-03-30	https://www.sec.gov/Archives/edgar/data/7286/0000950147-94-000030.txt
10-K	ARKANSAS BEST CORP	894405	1994-03-11	https://www.sec.gov/Archives/edgar/data/894405/0000894405-94-000001.txt
10-K	ARKANSAS POWER & LIGHT	7323	1994-03-17	https://www.sec.gov/Archives/edgar/data/7323/0000893928-94-000019.txt
10-K	ARKLA	7314	1994-03-28	https://www.sec.gov/Archives/edgar/data/7314/0000950129-94-000221.txt
10-K	ARMCO	7383	1994-03-31	https://www.sec.gov/Archives/edgar/data/7383/0000950132-94-000119.txt
10-K	ARMSTRONG WORLD INDUSTRIES	7431	1994-03-29	https://www.sec.gov/Archives/edgar/data/7431/0000950109-94-000561.txt
10-K	ARROW ELECTRONICS	7536	1994-03-30	https://www.sec.gov/Archives/edgar/data/7536/0000007536-94-000003.txt
10-K	ARVIDA JMB PARTNERS L	814046	1994-03-31	https://www.sec.gov/Archives/edgar/data/814046/0000892626-94-000047.txt
10-K	ARVIN INDUSTRIES	7636	1994-03-31	https://www.sec.gov/Archives/edgar/data/7636/0000007636-94-000003.txt
10-K	ARVIN INDUSTRIES	7636	1994-03-31	https://www.sec.gov/Archives/edgar/data/7636/0000007636-94-000006.txt
10-K	ASARCO	7649	1994-03-30	https://www.sec.gov/Archives/edgar/data/7649/0000912057-94-001158.txt
10-K	ASHLAND COAL	833890	1994-03-30	https://www.sec.gov/Archives/edgar/data/833890/0000912057-94-001178.txt
10-K	ASI HOLDING	836102	1994-03-30	https://www.sec.gov/Archives/edgar/data/836102/0000005850-94-000004.txt
10-K	ASR INVESTMENTS	817383	1994-03-31	https://www.sec.gov/Archives/edgar/data/817383/0000950147-94-000035.txt
10-K	ASSOCIATES FIRST CAPITAL	7974	1994-03-29	https://www.sec.gov/Archives/edgar/data/7974/0000007974-94-000005.txt
10-K	ATLANTIC RICHFIELD CO	775483	1994-03-02	https://www.sec.gov/Archives/edgar/data/775483/0000898430-94-000142.txt
10-K	AUGAT	8462	1994-03-29	https://www.sec.gov/Archives/edgar/data/8462/0000950135-94-000207.txt
10-K	AVATAR HOLDINGS	39677	1994-03-30	https://www.sec.gov/Archives/edgar/data/39677/0000039677-94-000004.txt
10-K	AVERY DENNISON	8818	1994-03-18	https://www.sec.gov/Archives/edgar/data/8818/0000898430-94-000185.txt
10-K	AVON PRODUCTS	8868	1994-03-25	https://www.sec.gov/Archives/edgar/data/8868/0000008868-94-000003.txt
10-K	AVONDALE INDUSTRIES	829444	1994-03-31	https://www.sec.gov/Archives/edgar/data/829444/0000906280-94-000014.txt
10-K	AYDIN	8919	1994-03-29	https://www.sec.gov/Archives/edgar/data/8919/0000008919-94-000004.txt
10-K	AZTAR	852807	1994-03-14	https://www.sec.gov/Archives/edgar/data/852807/0000852807-94-000004.txt
10-K	BALCOR PENSION INVESTORS	709329	1994-03-30	https://www.sec.gov/Archives/edgar/data/709329/0000709329-94-000004.txt
10-K	BALCOR PENSION INVESTORS	732350	1994-03-31	https://www.sec.gov/Archives/edgar/data/732350/0000732350-94-000001.txt
10-K	BALCOR PENSION INVESTORS	755497	1994-03-30	https://www.sec.gov/Archives/edgar/data/755497/0000755497-94-000001.txt
10-K	BALCOR REALTY INVESTORS	726927	1994-03-29	https://www.sec.gov/Archives/edgar/data/726927/0000726927-94-000001.txt
10-K	BALCOR REALTY INVESTORS 84 SERIES	740582	1994-03-18	https://www.sec.gov/Archives/edgar/data/740582/0000740582-94-000001.txt
10-K	BALDOR ELECTRIC	9342	1994-03-31	https://www.sec.gov/Archives/edgar/data/9342/0000009342-94-000007.txt
10-K	BALL	9389	1994-03-29	https://www.sec.gov/Archives/edgar/data/9389/0000009389-94-000005.txt
10-K	BALLY MANUFACTURING	9435	1994-03-31	https://www.sec.gov/Archives/edgar/data/9435/0000950152-94-000383.txt
10-K	BALLYS PARK PLACE	311359	1994-03-31	https://www.sec.gov/Archives/edgar/data/311359/0000311359-94-000010.txt
10-K	BALTIMORE	751926	1994-03-30	https://www.sec.gov/Archives/edgar/data/751926/0000890613-94-000036.txt
10-K	BALTIMORE GAS & ELECTRIC	9466	1994-03-30	https://www.sec.gov/Archives/edgar/data/9466/0000912057-94-001171.txt
10-K	BANC ONE	36090	1994-03-09	https://www.sec.gov/Archives/edgar/data/36090/0000950152-94-000232.txt
10-K	BANCORP HAWAII	46195	1994-03-29	https://www.sec.gov/Archives/edgar/data/46195/0000898430-94-000217.txt
10-K	BANCTEXAS GROUP	310979	1994-03-28	https://www.sec.gov/Archives/edgar/data/310979/0000950134-94-000268.txt
10-K	BANDAG	9534	1994-03-30	https://www.sec.gov/Archives/edgar/data/9534/0000897069-94-000055.txt
10-K	BANGOR HYDRO ELECTRIC	9548	1994-03-31	https://www.sec.gov/Archives/edgar/data/9548/0000009548-94-000012.txt
10-K	BANK OF BOSTON	36672	1994-03-04	https://www.sec.gov/Archives/edgar/data/36672/0000950135-94-000121.txt
10-K	BANK OF NEW YORK CO	9626	1994-03-28	https://www.sec.gov/Archives/edgar/data/9626/0000009626-94-000004.txt
10-K	BANK OF SAN FRANCISCO CO HOLDING	351238	1994-02-24	https://www.sec.gov/Archives/edgar/data/351238/0000950149-94-000036.txt
10-K	BANKAMERICA	9672	1994-03-16	https://www.sec.gov/Archives/edgar/data/9672/0000950109-94-000466.txt
10-K	BANKERS TRUST NEW YORK	9749	1994-03-11	https://www.sec.gov/Archives/edgar/data/9749/0000950130-94-000370.txt
10-K	BANPONCE	763901	1994-03-30	https://www.sec.gov/Archives/edgar/data/763901/0000950144-94-000775.txt
10-K	BANTA	9801	1994-03-28	https://www.sec.gov/Archives/edgar/data/9801/0000009801-94-000003.txt
10-K	BARD C R INC	9892	1994-03-31	https://www.sec.gov/Archives/edgar/data/9892/0000009892-94-000009.txt
10-K	BARRETT BUSINESS SERVICES	902791	1994-03-23	https://www.sec.gov/Archives/edgar/data/902791/0000892917-94-000032.txt
10-K	BATTLE MOUNTAIN GOLD	771498	1994-03-22	https://www.sec.gov/Archives/edgar/data/771498/0000950129-94-000193.txt
10-K	BAUSCH & LOMB	10427	1994-03-24	https://www.sec.gov/Archives/edgar/data/10427/0000010427-94-000004.txt
10-K	BAXTER INTERNATIONAL	10456	1994-03-21	https://www.sec.gov/Archives/edgar/data/10456/0000912057-94-000982.txt
10-K	BAYBANKS	10497	1994-03-28	https://www.sec.gov/Archives/edgar/data/10497/0000950135-94-000203.txt
10-K	BECKMAN INSTRUMENTS	840467	1994-02-09	https://www.sec.gov/Archives/edgar/data/840467/0000840467-94-000002.txt
10-K	BEDFORD PROPERTY INVESTORS	910079	1994-03-29	https://www.sec.gov/Archives/edgar/data/910079/0000910079-94-000027.txt
10-K	BELL ATLANTIC	732712	1994-03-31	https://www.sec.gov/Archives/edgar/data/732712/0000950109-94-000587.txt
10-K	BELL ATLANTIC DELAWARE	28729	1994-03-31	https://www.sec.gov/Archives/edgar/data/28729/0000950109-94-000591.txt
10-K	BELL ATLANTIC MARYLAND	19722	1994-03-31	https://www.sec.gov/Archives/edgar/data/19722/0000950130-94-000559.txt
10-K	BELL ATLANTIC NEW JERSEY	71428	1994-03-31	https://www.sec.gov/Archives/edgar/data/71428/0000950130-94-000560.txt
10-K	BELL ATLANTIC PENNSYLVANIA	11107	1994-03-31	https://www.sec.gov/Archives/edgar/data/11107/0000950130-94-000558.txt
10-K	BELL ATLANTIC VIRGINIA	19725	1994-03-31	https://www.sec.gov/Archives/edgar/data/19725/0000950130-94-000557.txt
10-K	BELL ATLANTIC WASHINGTON DC	19719	1994-03-31	https://www.sec.gov/Archives/edgar/data/19719/0000950109-94-000590.txt
10-K	BELL ATLANTIC WEST VIRGINIA INC	19724	1994-03-31	https://www.sec.gov/Archives/edgar/data/19724/0000950130-94-000556.txt
10-K	BELLSOUTH	732713	1994-03-30	https://www.sec.gov/Archives/edgar/data/732713/0000912057-94-001127.txt
10-K	BELLSOUTH TELECOMMUNICATIONS	92088	1994-03-29	https://www.sec.gov/Archives/edgar/data/92088/0000912057-94-001123.txt
10-K	BELO A H	356080	1994-03-25	https://www.sec.gov/Archives/edgar/data/356080/0000950134-94-000249.txt
10-K	BEMIS CO	11199	1994-03-24	https://www.sec.gov/Archives/edgar/data/11199/0000912057-94-001028.txt
10-K	BERKSHIRE HATHAWAY INC	109694	1994-03-30	https://www.sec.gov/Archives/edgar/data/109694/0000950150-94-000443.txt
10-K	BERLITZ INTERNATIONAL	856529	1994-03-31	https://www.sec.gov/Archives/edgar/data/856529/0000950142-94-000027.txt
10-K	BETHLEHEM STEEL CORP	11860	1994-03-24	https://www.sec.gov/Archives/edgar/data/11860/0000011860-94-000008.txt
10-K	BETZ LABORATORIES	11884	1994-03-25	https://www.sec.gov/Archives/edgar/data/11884/0000950170-94-000021.txt
10-K	BEVERLY ENTERPRISES INC	812305	1994-03-18	https://www.sec.gov/Archives/edgar/data/812305/0000950134-94-000213.txt
10-K	BFC FINANCIAL	315858	1994-03-31	https://www.sec.gov/Archives/edgar/data/315858/0000315858-94-000003.txt
10-K	BHC COMMUNICATIONS	855433	1994-03-31	https://www.sec.gov/Archives/edgar/data/855433/0000895759-94-000010.txt
10-K	BIC	11975	1994-03-28	https://www.sec.gov/Archives/edgar/data/11975/0000950130-94-000489.txt
10-K	BIOGEN	714655	1994-03-30	https://www.sec.gov/Archives/edgar/data/714655/0000714655-94-000011.txt
10-K	BLACK & DECKER	12355	1994-03-18	https://www.sec.gov/Archives/edgar/data/12355/0000012355-94-000006.txt
10-K	BLACK HILLS	12400	1994-03-14	https://www.sec.gov/Archives/edgar/data/12400/0000012400-94-000011.txt
10-K	BLOCKBUSTER ENTERTAINMENT	710979	1994-03-31	https://www.sec.gov/Archives/edgar/data/710979/0000950144-94-000803.txt
10-K	BOATMENS BANCSHARES INC	40454	1994-03-15	https://www.sec.gov/Archives/edgar/data/40454/0000950114-94-000044.txt
10-K	BOEING	12927	1994-03-17	https://www.sec.gov/Archives/edgar/data/12927/0000012927-94-000004.txt
10-K	BOISE CASCADE	12978	1994-03-14	https://www.sec.gov/Archives/edgar/data/12978/0000012978-94-000016.txt
10-K	BORDEN CHEMICALS & PLASTICS LIMITED	821202	1994-03-23	https://www.sec.gov/Archives/edgar/data/821202/0000950152-94-000292.txt
10-K	BORDEN	13239	1994-03-31	https://www.sec.gov/Archives/edgar/data/13239/0000950152-94-000380.txt
10-K	BOSTON EDISON	13372	1994-03-31	https://www.sec.gov/Archives/edgar/data/13372/0000950135-94-000231.txt
10-K	BOSTON GAS	13390	1994-03-17	https://www.sec.gov/Archives/edgar/data/13390/0000950135-94-000164.txt
10-K	BOWATER	743368	1994-03-31	https://www.sec.gov/Archives/edgar/data/743368/0000950168-94-000102.txt
10-K	BOWNE & CO	13610	1994-01-26	https://www.sec.gov/Archives/edgar/data/13610/0000950123-94-000205.txt
10-K	BP PRUDHOE BAY ROYALTY	850033	1994-03-31	https://www.sec.gov/Archives/edgar/data/850033/0000911609-94-000003.txt
10-K	BRENCO	14029	1994-03-25	https://www.sec.gov/Archives/edgar/data/14029/0000014029-94-000002.txt
10-K	BRENTON BANKS	14060	1994-03-29	https://www.sec.gov/Archives/edgar/data/14060/0000916131-94-000015.txt
10-K	BRISTOL MYERS SQUIBB	14272	1994-03-31	https://www.sec.gov/Archives/edgar/data/14272/0000014272-94-000003.txt
10-K	BROWN ALEX	787977	1994-03-29	https://www.sec.gov/Archives/edgar/data/787977/0000787977-94-000004.txt
10-K	BRUNSWICK	14930	1994-03-29	https://www.sec.gov/Archives/edgar/data/14930/0000014930-94-000004.txt
10-K	BRUSH WELLMAN	14957	1994-03-25	https://www.sec.gov/Archives/edgar/data/14957/0000950152-94-000314.txt
10-K	BUCKEYE PARTNERS L	805022	1994-03-18	https://www.sec.gov/Archives/edgar/data/805022/0000950109-94-000494.txt
10-K	BUREAU OF NATIONAL AFFAIRS	15393	1994-03-31	https://www.sec.gov/Archives/edgar/data/15393/0000015393-94-000006.txt
10-K	BURLINGTON NORTHERN	351979	1994-02-14	https://www.sec.gov/Archives/edgar/data/351979/0000950134-94-000114.txt
10-K	BURLINGTON NORTHERN RAILROAD	15511	1994-02-14	https://www.sec.gov/Archives/edgar/data/15511/0000950134-94-000115.txt
10-K	BURLINGTON RESOURCES	833320	1994-02-14	https://www.sec.gov/Archives/edgar/data/833320/0000891020-94-000015.txt
10-K	BUTLER MANUFACTURING	15840	1994-03-25	https://www.sec.gov/Archives/edgar/data/15840/0000950124-94-000588.txt
10-K	C TEC	310433	1994-03-31	https://www.sec.gov/Archives/edgar/data/310433/0000310433-94-000006.txt
10-K	CABLE TV FUND 12-A	763657	1994-03-30	https://www.sec.gov/Archives/edgar/data/763657/0000950134-94-000306.txt
10-K	CABLE TV FUND 12-C	782975	1994-03-30	https://www.sec.gov/Archives/edgar/data/782975/0000950134-94-000305.txt
10-K	CABLE TV FUND 12-D	789292	1994-03-30	https://www.sec.gov/Archives/edgar/data/789292/0000950134-94-000309.txt
10-K	CABLE TV FUND 14 B	821480	1994-03-31	https://www.sec.gov/Archives/edgar/data/821480/0000950134-94-000331.txt
10-K	CABLE TV FUND 14-A	810334	1994-03-31	https://www.sec.gov/Archives/edgar/data/810334/0000950134-94-000330.txt
10-K	CABLEVISION SYSTEMS	784681	1994-03-31	https://www.sec.gov/Archives/edgar/data/784681/0000912057-94-001238.txt
10-K	CABOT OIL & GAS	858470	1994-03-29	https://www.sec.gov/Archives/edgar/data/858470/0000950129-94-000232.txt
10-K	CALGON CARBON	812701	1994-03-14	https://www.sec.gov/Archives/edgar/data/812701/0000950109-94-000440.txt
10-K	CALIFORNIA ENERGY CO	720556	1994-03-31	https://www.sec.gov/Archives/edgar/data/720556/0000720556-94-000031.txt
10-K	CALIFORNIA SEVEN ASSOCIATES LTD	765506	1994-03-30	https://www.sec.gov/Archives/edgar/data/765506/0000765506-94-000006.txt
10-K	CALIFORNIA WATER SERVICE	16422	1994-03-22	https://www.sec.gov/Archives/edgar/data/16422/0000016422-94-000002.txt
10-K	CALMAT	23533	1994-03-24	https://www.sec.gov/Archives/edgar/data/23533/0000950150-94-000429.txt
10-K	CAMBREX	820081	1994-03-22	https://www.sec.gov/Archives/edgar/data/820081/0000950123-94-000557.txt
10-K	CAMBRIDGE ELECTRIC LIGHT	16573	1994-03-31	https://www.sec.gov/Archives/edgar/data/16573/0000071304-94-000008.txt
10-K	CANAL ELECTRIC	16906	1994-03-31	https://www.sec.gov/Archives/edgar/data/16906/0000071304-94-000009.txt
10-K	CAPITAL AUTO RECEIVABLES	893958	1994-03-31	https://www.sec.gov/Archives/edgar/data/893958/0000893958-94-000006.txt
10-K	CAPITAL CITIES ABC INC	17109	1994-03-30	https://www.sec.gov/Archives/edgar/data/17109/0000950130-94-000530.txt
10-K	CAPITAL CITY BANK GROUP	726601	1994-03-29	https://www.sec.gov/Archives/edgar/data/726601/0000726601-94-000012.txt
10-K	CAPITAL HOLDING	17206	1994-03-25	https://www.sec.gov/Archives/edgar/data/17206/0000017206-94-000013.txt
10-K	CAPSTEAD MORTGAGE	766701	1994-03-31	https://www.sec.gov/Archives/edgar/data/766701/0000898430-94-000241.txt
10-K	CARE ENTERPRISES INC	716302	1994-03-25	https://www.sec.gov/Archives/edgar/data/716302/0000716302-94-000005.txt
10-K	CARLISLE COMPANIES	790051	1994-03-31	https://www.sec.gov/Archives/edgar/data/790051/0000912057-94-001187.txt
10-K	CARLISLE PLASTICS	846902	1994-02-18	https://www.sec.gov/Archives/edgar/data/846902/0000950135-94-000102.txt
10-K	CARLYLE REAL ESTATE LTD PARTNERSHIP	314459	1994-03-30	https://www.sec.gov/Archives/edgar/data/314459/0000892626-94-000043.txt
10-K	CARLYLE REAL ESTATE LTD PARTNERSHIP	350667	1994-03-30	https://www.sec.gov/Archives/edgar/data/350667/0000892626-94-000044.txt
10-K	CARLYLE REAL ESTATE LTD PARTNERSHIP	700949	1994-03-30	https://www.sec.gov/Archives/edgar/data/700949/0000892626-94-000038.txt
10-K	CARLYLE REAL ESTATE LTD PARTNERSHIP	711604	1994-03-31	https://www.sec.gov/Archives/edgar/data/711604/0000892626-94-000052.txt
10-K	CARLYLE REAL ESTATE LTD PARTNERSHIP XIV	737291	1994-03-31	https://www.sec.gov/Archives/edgar/data/737291/0000892626-94-000054.txt
10-K	CARLYLE REAL ESTATE LTD PARTNERSHIP	761023	1994-03-31	https://www.sec.gov/Archives/edgar/data/761023/0000892626-94-000056.txt
10-K	CARLYLE REAL ESTATE LTD PARTNERSHIP	789950	1994-03-31	https://www.sec.gov/Archives/edgar/data/789950/0000892626-94-000045.txt
10-K	CAROLINA FREIGHT	706166	1994-03-30	https://www.sec.gov/Archives/edgar/data/706166/0000950144-94-000770.txt
10-K	CAROLINA POWER & LIGHT	17797	1994-03-29	https://www.sec.gov/Archives/edgar/data/17797/0000017797-94-000007.txt
10-K	CAROLINA TELEPHONE & TELEGRAPH	275177	1994-03-30	https://www.sec.gov/Archives/edgar/data/275177/0000275177-94-000005.txt
10-K	CASCADE NATURAL GAS	18072	1994-03-28	https://www.sec.gov/Archives/edgar/data/18072/0000892917-94-000034.txt
10-K	CASTLE A M &	18172	1994-03-14	https://www.sec.gov/Archives/edgar/data/18172/0000950124-94-000484.txt
