cik	fyear	filename	formtype	companyname	filingdate	url	GVKEY	conm	cusip	tic	fyr	datadate	sich	at	prcc_f	csho
1060824	2005	0001144204-06-011583.txt	10-K	COSINE COMMUNICATIONS	2006-03-24	https://www.sec.gov/Archives/edgar/data/1060824/0001144204-06-011583.txt	139985	COSINE COMMUNICATIONS INC	221222706	COSN	12	16801	3576	23.84	2.4	10.09
767920	2005	0001193125-06-048709.txt	10-K	PMC SIERRA	2006-03-09	https://www.sec.gov/Archives/edgar/data/767920/0001193125-06-048709.txt	23943	PMC-SIERRA INC	69344F106	PMCS	12	16801	3674	732.949	7.71	185.765
923473	2005	0000950134-05-011432.txt	10-K	PALM HARBOR HOMES INC	2005-06-06	https://www.sec.gov/Archives/edgar/data/923473/0000950134-05-011432.txt	61095	PALM HARBOR HOMES INC	696639103	PHHMQ	3	16891	2452	654.051	21.43	22.831
1076930	2005	0001193125-06-058777.txt	10-K	GSI GROUP	2006-03-14	https://www.sec.gov/Archives/edgar/data/1076930/0001193125-06-058777.txt	61356	NOVANTA INC	67000B104	NOVT	12	16801	3559	373.444	10.86	41.628
1183941	2005	0001193125-05-249558.txt	10-K	ACTIVCARD	2005-12-28	https://www.sec.gov/Archives/edgar/data/1183941/0001193125-05-249558.txt	230796	ACTIVIDENTITY CORP	00506P103	ACTI	9	16709	7370	215.347	4.33	45.596
1061571	2005	0000930413-06-002082.txt	10-K	OMI CORP/M	2006-03-15	https://www.sec.gov/Archives/edgar/data/1061571/0000930413-06-002082.txt	111839	OMI CORP	Y6476W104	OMM.1	12	16801	4412	1728.043	18.15	71.304
106040	2005	0000950137-05-011286.txt	10-K	WESTERN DIGITAL	2005-09-14	https://www.sec.gov/Archives/edgar/data/106040/0000950137-05-011286.txt	11399	WESTERN DIGITAL CORP	958102105	WDC	6	16617	3572	1588.6	13.42	213.7
874396	2005	0000910680-06-000214.txt	10-K	LIFETIME BRANDS,	2006-03-15	https://www.sec.gov/Archives/edgar/data/874396/0000910680-06-000214.txt	24099	LIFETIME BRANDS INC	53222Q103	LCUT	12	16801	3420	222.648	20.67	12.922
32166	2005	0000950129-05-008228.txt	10-K	ELECTRO RENT	2005-08-15	https://www.sec.gov/Archives/edgar/data/32166/0000950129-05-008228.txt	4273	ELECTRO RENT CORP	285218103	ELRC	5	16952	7359	259.682	16.5	25.547
48465	2005	0001104659-06-002096.txt	10-K	HORMEL FOODS CORP	2006-01-13	https://www.sec.gov/Archives/edgar/data/48465/0001104659-06-002096.txt	5709	HORMEL FOODS CORP	440452100	HRL	10	16740	2011	2822.406	31.8	137.843
1049521	2006	0001193125-06-190186.txt	10-K	MERCURY COMPUTER SYSTEMS	2006-09-13	https://www.sec.gov/Archives/edgar/data/1049521/0001193125-06-190186.txt	66393	MERCURY SYSTEMS INC	589378108	MRCY	6	16982	7373	386.446	15.39	21.053
909791	2006	0001104659-07-016864.txt	10-K	ULTRATECH	2007-03-07	https://www.sec.gov/Archives/edgar/data/909791/0001104659-07-016864.txt	28938	ULTRATECH INC	904034105	UTEK	12	17166	3559	216.05	12.48	23.219
1075736	2006	0001104659-06-060526.txt	10-K	IMERGENT	2006-09-12	https://www.sec.gov/Archives/edgar/data/1075736/0001104659-06-060526.txt	111629	CREXENDO INC	226552107	CXDO	6	16982	7373	66.012	13	12.375
944148	2006	0000950152-07-002223.txt	10-K	CBIZ,	2007-03-16	https://www.sec.gov/Archives/edgar/data/944148/0000950152-07-002223.txt	31752	CBIZ INC	124805102	CBZ	12	17166	8721	518.282	6.97	67.416
1085770	2006	0000950124-07-001310.txt	10-K	MOVE	2007-03-05	https://www.sec.gov/Archives/edgar/data/1085770/0000950124-07-001310.txt	122674	MOVE INC	62458M207	MOVE	12	17166	7370	285.949	5.51	154.116
906709	2006	0001193125-07-044514.txt	10-K	NEKTAR	2007-03-01	https://www.sec.gov/Archives/edgar/data/906709/0001193125-07-044514.txt	30137	NEKTAR THERAPEUTICS	640268108	NKTR	12	17166	2834	768.177	15.21	91.28
1163848	2006	0001193125-07-048217.txt	10-K	INTRALASE	2007-03-07	https://www.sec.gov/Archives/edgar/data/1163848/0001193125-07-048217.txt	160597	INTRALASE CORP	461169104	ILSE	12	17166	3845	187.664	22.38	28.888
1336917	2006	0001193125-07-041759.txt	10-K	Under Armour,	2007-02-28	https://www.sec.gov/Archives/edgar/data/1336917/0001193125-07-041759.txt	165052	UNDER ARMOUR INC	904311107	UA	12	17166	2300	289.368	50.45	47.806
5133	2006	0001193125-06-105815.txt	10-K	AMERICAN GREETINGS	2006-05-10	https://www.sec.gov/Archives/edgar/data/5133/0001193125-06-105815.txt	1468	AMERICAN GREETINGS  -CL A	026375105	AM.1	2	17225	2771	1778.214	23.38	55.123
73773	2006	0000950129-07-001831.txt	10-K	OI	2007-04-02	https://www.sec.gov/Archives/edgar/data/73773/0000950129-07-001831.txt	8047	O I CORP	670841105	OICO	12	17166	3826	30.512	11.4	2.868
712515	2006	0000950134-06-011401.txt	10-K	ELECTRONIC ARTS	2006-06-12	https://www.sec.gov/Archives/edgar/data/712515/0000950134-06-011401.txt	16721	ELECTRONIC ARTS INC	285512109	EA	3	17256	7372	5146	50.36	311.038
84129	2006	0001104659-06-029024.txt	10-K	RITE AID	2006-04-28	https://www.sec.gov/Archives/edgar/data/84129/0001104659-06-029024.txt	9155	RITE AID CORP	767754104	RAD	2	17225	5912	7091.024	5.97	536.686
1062047	2006	0001193125-07-042682.txt	10-K	CONVERGYS	2007-02-28	https://www.sec.gov/Archives/edgar/data/1062047/0001193125-07-042682.txt	113419	CONVERGYS CORP	212485106	CVG	12	17166	7389	2540.3	23.78	136.5
1042185	2006	0001193125-07-054986.txt	10-K	VIGNETTE	2007-03-15	https://www.sec.gov/Archives/edgar/data/1042185/0001193125-07-054986.txt	118445	VIGNETTE CORP	926734401	VIGN	12	17166	7372	421.152	17.07	29.379
318771	2006	0000318771-07-000004.txt	10-K	GENENTECH	2007-02-23	https://www.sec.gov/Archives/edgar/data/318771/0000318771-07-000004.txt	5020	GENENTECH INC	368710406	DNA	12	17166	2834	14842	81.13	1053
1114529	2006	0000950135-07-001690.txt	10-K	VIACELL	2007-03-16	https://www.sec.gov/Archives/edgar/data/1114529/0000950135-07-001690.txt	147200	VIACELL INC	92554J105	VIAC	12	17166	2836	82.282	4.72	38.525
1294538	2006	0000950137-07-003422.txt	10-K	Great Wolf Resorts,	2007-03-07	https://www.sec.gov/Archives/edgar/data/1294538/0000950137-07-003422.txt	161056	GREAT WOLF RESORTS INC	391523107	WOLF	12	17166	7011	683.439	13.96	30.509
23019	2006	0001104659-07-019920.txt	10-K	COMPUTER HORIZONS	2007-03-16	https://www.sec.gov/Archives/edgar/data/23019/0001104659-07-019920.txt	3365	COMPUTER HORIZONS CORP	205908304	CHZS	12	17166	7363	125.772	4.52	33.709
216228	2006	0000950123-07-002916.txt	10-K	ITT	2007-02-28	https://www.sec.gov/Archives/edgar/data/216228/0000950123-07-002916.txt	5860	ITT INC	45073V108	ITT	12	17166	3812	7430	56.82	183.016
1130713	2006	0001104659-07-019224.txt	10-K	OVERSTOCK.COM,	2007-03-14	https://www.sec.gov/Archives/edgar/data/1130713/0001104659-07-019224.txt	147868	OVERSTOCK.COM INC	690370101	OSTK	12	17166	5961	256.165	15.8	23.415
1142596	2006	0000936392-07-000200.txt	10-K	NUVASIVE	2007-03-15	https://www.sec.gov/Archives/edgar/data/1142596/0000936392-07-000200.txt	264385	NUVASIVE INC	670704105	NUVA	12	17166	3841	196.184	23.1	33.929
1167896	2006	0001193125-06-189465.txt	10-K	NEXTEST SYSTEMS	2006-09-12	https://www.sec.gov/Archives/edgar/data/1167896/0001193125-06-189465.txt	160231	NEXTEST SYSTEMS CORP	653339101	NEXT.2	6	16982	3825	121.096	16.21	17.512
701288	2006	0001157523-07-002536.txt	10-K	ATRION	2007-03-09	https://www.sec.gov/Archives/edgar/data/701288/0001157523-07-002536.txt	1234	ATRION CORP	049904105	ATRI	12	17166	3841	95.772	77.74	1.874
934936	2006	0001193125-07-053283.txt	10-K	SCOLR Pharma,	2007-03-13	https://www.sec.gov/Archives/edgar/data/934936/0001193125-07-053283.txt	62288	SCOLR PHARMA INC	78402X107	SCLR	12	17166	2834	18.494	4.7	38.048
880117	2006	0000950137-06-010425.txt	10-K	SANFILIPPO JOHN B & SON	2006-09-27	https://www.sec.gov/Archives/edgar/data/880117/0000950137-06-010425.txt	24755	SANFILIPPO JOHN B&SON	800422107	JBSS	6	16982	2060	390.912	13.25	10.592
908255	2006	0000950137-07-002405.txt	10-K	BORGWARNER	2007-02-16	https://www.sec.gov/Archives/edgar/data/908255/0000950137-07-002405.txt	28742	BORGWARNER INC	099724106	BWA	12	17166	3714	4584	59.02	57.693
46250	2006	0001104659-06-042138.txt	10-K	HAWKINS	2006-06-16	https://www.sec.gov/Archives/edgar/data/46250/0001104659-06-042138.txt	5530	HAWKINS INC	420261109	HWKN	3	17256	5160	101.269	14.76	10.171
884497	2006	0000893220-07-003009.txt	10-K	MEDQUIST	2007-08-31	https://www.sec.gov/Archives/edgar/data/884497/0000893220-07-003009.txt	25216	MEDQUIST INC	584949101	MEDQ	12	17166	7374	441.139	13.6	37.484
812011	2006	0000812011-06-000034.txt	10-K	VAIL RESORTS	2006-10-05	https://www.sec.gov/Archives/edgar/data/812011/0000812011-06-000034.txt	64344	VAIL RESORTS INC	91879Q109	MTN	7	17013	7990	1687.643	34.57	38.721
796764	2006	0000950123-06-007219.txt	10-K	PREMIER EXHIBITIONS,	2006-06-01	https://www.sec.gov/Archives/edgar/data/796764/0000950123-06-007219.txt	31419	PREMIER EXHIBITIONS INC	74051E201	PRXIQ	2	17225	7990	34.886	10.82	28.947
1283140	2006	0000950134-07-004025.txt	10-K	HOLLY ENERGY PARTNERS	2007-02-26	https://www.sec.gov/Archives/edgar/data/1283140/0000950134-07-004025.txt	264509	HOLLY ENERGY PARTNERS LP	435763107	HEP	12	17166	4610	243.573	40.25	16.108
1289790	2006	0001144204-07-010582.txt	10-K	Macquarie Infrastructure CO	2007-03-01	https://www.sec.gov/Archives/edgar/data/1289790/0001144204-07-010582.txt	161120	MACQUARIE INFRASTRUCTURE CP	55608B105	MIC	12	17166	4581	2097.533	35.48	37.562
1073429	2006	0001275287-07-001295.txt	10-K	US CONCRETE	2007-03-13	https://www.sec.gov/Archives/edgar/data/1073429/0001275287-07-001295.txt	120824	U S CONCRETE INC	90333L201	USCR	12	17166	3270	716.646	7.12	38.795
845434	2006	0001104659-07-018265.txt	10-K	INFOCUS	2007-03-12	https://www.sec.gov/Archives/edgar/data/845434/0001104659-07-018265.txt	23528	INFOCUS CORP	45665B106	INFS	12	17166	3861	182.256	2.67	39.748
1094084	2006	0001019687-07-000763.txt	10-K	TELKONET	2007-03-16	https://www.sec.gov/Archives/edgar/data/1094084/0001019687-07-000763.txt	125600	TELKONET INC	879604106	TKOI	12	17166	3663	12.517	2.67	56.992
1007587	2006	0001193125-07-056745.txt	10-K	KVH INDUSTRIES INC	2007-03-16	https://www.sec.gov/Archives/edgar/data/1007587/0001193125-07-056745.txt	62549	KVH INDUSTRIES INC	482738101	KVHI	12	17166	3812	88.424	10.61	14.866
1054905	2006	0001193125-07-056290.txt	10-K	INNOSPEC	2007-03-16	https://www.sec.gov/Archives/edgar/data/1054905/0001193125-07-056290.txt	110566	INNOSPEC INC	45768S105	IOSP	12	17166	2810	569	46.55	11.902
1009672	2006	0000950134-07-004515.txt	10-K	CARBO CERAMICS	2007-03-01	https://www.sec.gov/Archives/edgar/data/1009672/0000950134-07-004515.txt	62686	CARBO CERAMICS INC	140781105	CRR	12	17166	3290	404.665	37.37	24.391
1012270	2006	0001104659-07-019948.txt	10-K	COLLAGENEX PHARMACEUTICALS	2007-03-16	https://www.sec.gov/Archives/edgar/data/1012270/0001104659-07-019948.txt	63084	COLLAGENEX PHARMACEUTCLS INC	19419B100	CGPI.	12	17166	2834	79.207	13.97	21.192
1100441	2006	0001193125-07-053250.txt	10-K	REGENERATION TECHNOLOGIES	2007-03-13	https://www.sec.gov/Archives/edgar/data/1100441/0001193125-07-053250.txt	138707	RTI SURGICAL INC	74975N105	RTIX	12	17166	3842	129.808	5.86	29.64
895655	2006	0001193125-07-035227.txt	10-K	JARDEN	2007-02-20	https://www.sec.gov/Archives/edgar/data/895655/0001193125-07-035227.txt	27980	JARDEN CORP	471109108	JAH	12	17166	3634	3882.6	34.79	71.6
28452	2006	0001193125-07-083003.txt	10-K	DEVCON INTERNATIONAL	2007-04-17	https://www.sec.gov/Archives/edgar/data/28452/0001193125-07-083003.txt	13311	DEVCON INTERNATIONAL CORP	251588109	DEVC	12	17166	7380	212.897	5.7	6.034
718074	2006	0001144204-07-024441.txt	10-K	NU HORIZONS ELECTRONICS	2007-05-11	https://www.sec.gov/Archives/edgar/data/718074/0001144204-07-024441.txt	8017	NU HORIZONS ELECTRONICS CORP	669908105	NUHC	2	17225	5065	267.479	9.88	18.158
1210677	2006	0001193125-07-043995.txt	10-K	FIRST ADVANTAGE	2007-03-01	https://www.sec.gov/Archives/edgar/data/1210677/0001193125-07-043995.txt	154254	FIRST ADVANTAGE CORP	31845F100	FADV	12	17166	7389	1089.923	22.96	58.179
1109935	2006	0001193125-07-041040.txt	10-K	WEBEX COMMUNICATIONS	2007-02-27	https://www.sec.gov/Archives/edgar/data/1109935/0001193125-07-041040.txt	134164	WEBEX COMMUNICATIONS INC	94767L109	WEBX	12	17166	7370	516.257	34.89	49.29
58361	2006	0001193125-06-253473.txt	10-K	LEE ENTERPRISES,	2006-12-14	https://www.sec.gov/Archives/edgar/data/58361/0001193125-06-253473.txt	6639	LEE ENTERPRISES INC	523768109	LEE	9	17074	2711	3329.809	25.24	45.881
1280452	2006	0001193125-07-056647.txt	10-K	MONOLITHIC POWER SYSTEMS	2007-03-16	https://www.sec.gov/Archives/edgar/data/1280452/0001193125-07-056647.txt	160888	MONOLITHIC POWER SYSTEMS INC	609839105	MPWR	12	17166	3674	117.327	11.11	30.369
316793	2006	0001104659-06-061467.txt	10-K	INTERNATIONAL RECTIFIER CORP	2006-09-15	https://www.sec.gov/Archives/edgar/data/316793/0001104659-06-061467.txt	6109	INTL RECTIFIER CORP	460254105	IRF	6	16982	3674	2505.023	39.08	71.988
1114220	2006	0001144204-07-013171.txt	10-K	KERYX BIOPHARMACEUTICALS	2007-03-16	https://www.sec.gov/Archives/edgar/data/1114220/0001144204-07-013171.txt	138126	KERYX BIOPHARMACEUTICALS INC	492515101	KERX	12	17166	8731	140.313	13.3	43.461
888504	2006	0000950152-06-003230.txt	10-K	LAYNE CHRISTENSEN	2006-04-17	https://www.sec.gov/Archives/edgar/data/888504/0000950152-06-003230.txt	25680	LAYNE CHRISTENSEN CO	521050104	LAYN	1	17197	8711	547.164	35.03	15.518
784977	2006	0000784977-07-000024.txt	10-K	PORTLAND GENERAL ELECTRIC CO	2007-03-02	https://www.sec.gov/Archives/edgar/data/784977/0000784977-07-000024.txt	12428	PORTLAND GENERAL ELECTRIC CO	736508847	POR	12	17166	4911	3767	27.25	62.505
731012	2006	0000893220-07-000449.txt	10-K	HEALTHCARE SERVICES GROUP	2007-02-23	https://www.sec.gov/Archives/edgar/data/731012/0000893220-07-000449.txt	5539	HEALTHCARE SERVICES GROUP	421906108	HCSG	12	17166	7340	215.556	28.96	27.482
746598	2006	0000950137-06-010861.txt	10-K	BRADY	2006-10-06	https://www.sec.gov/Archives/edgar/data/746598/0000950137-06-010861.txt	2352	BRADY CORP	104674106	BRC	7	17013	3990	1365.186	33.76	53.727
947577	2006	0000921895-06-001973.txt	10-K	NUCO2 INC	2006-09-13	https://www.sec.gov/Archives/edgar/data/947577/0000921895-06-001973.txt	61746	NUCO2 INC	67034Y104	NUCO	6	16982	5160	199.007	24.04	15.646
821130	2006	0001104659-07-030334.txt	10-K	UNITED STATES CELLULAR	2007-04-23	https://www.sec.gov/Archives/edgar/data/821130/0001104659-07-030334.txt	14369	US CELLULAR CORP	911684108	USM	12	17166	4812	5680.616	69.59	87.722
25354	2006	0000025354-06-000014.txt	10-K	CPI	2006-04-19	https://www.sec.gov/Archives/edgar/data/25354/0000025354-06-000014.txt	2555	CPI CORP	125902106	CPICQ	1	17197	7200	90.327	53.99	6.357
764180	2006	0001193125-07-044345.txt	10-K	ALTRIA GROUP,	2007-03-01	https://www.sec.gov/Archives/edgar/data/764180/0001193125-07-044345.txt	8543	ALTRIA GROUP INC	02209S103	MO	12	17166	2111	104270	85.82	2097.081
1000736	2006	0001193125-07-040033.txt	10-K	CAREMARK RX	2007-02-27	https://www.sec.gov/Archives/edgar/data/1000736/0001193125-07-040033.txt	31549	CAREMARK RX INC	141705103	CMX.1	12	17166	5912	12231.089	57.11	420.985
31667	2006	0000950134-06-010631.txt	10-K	EDUCATIONAL DEVELOPMENT	2006-05-25	https://www.sec.gov/Archives/edgar/data/31667/0000950134-06-010631.txt	4225	EDUCATIONAL DEVELOPMENT CORP	281479105	EDUC	2	17225	5190	19.702	7.66	3.757
910406	2006	0000950162-06-000926.txt	10-K	HAIN CELESTIAL GROUP	2006-09-13	https://www.sec.gov/Archives/edgar/data/910406/0000950162-06-000926.txt	29609	HAIN CELESTIAL GROUP INC	405217100	HAIN	6	16982	2000	877.684	25.76	38.722
1185348	2006	0000950133-07-000863.txt	10-K	PORTFOLIO RECOVERY ASSOCIATES	2007-03-01	https://www.sec.gov/Archives/edgar/data/1185348/0000950133-07-000863.txt	150477	PRA GROUP INC	69354N106	PRAA	12	17166	7320	293.378	46.69	15.987
1070380	2006	0001193125-06-176033.txt	10-K	SABA SOFTWARE	2006-08-18	https://www.sec.gov/Archives/edgar/data/1070380/0001193125-06-176033.txt	133888	SABA SOFTWARE INC	784932600	SABA	5	17317	7372	101.613	6.01	28.806
875657	2006	0000950152-07-002362.txt	10-K	ULTRALIFE BATTERIES	2007-03-21	https://www.sec.gov/Archives/edgar/data/875657/0000950152-07-002362.txt	26045	ULTRALIFE CORP	903899102	ULBI	12	17166	3690	97.758	11.01	15.126
95953	2006	0000095953-07-000007.txt	10-K	SYNALLOY	2007-03-29	https://www.sec.gov/Archives/edgar/data/95953/0000095953-07-000007.txt	10236	SYNALLOY CORP	871565107	SYNL	12	17166	3317	89.357	18.54	6.136
738076	2006	0000950135-06-004986.txt	10-K	3COM	2006-08-11	https://www.sec.gov/Archives/edgar/data/738076/0000950135-06-004986.txt	10553	3COM CORP	885535104	COMS	5	17317	3576	2151.092	4.68	399.064
351998	2006	0000912282-07-000366.txt	10-K	DATA I/O	2007-04-02	https://www.sec.gov/Archives/edgar/data/351998/0000912282-07-000366.txt	3761	DATA I/O CORP	237690102	DAIO	12	17166	3825	19.491	3.6	8.482
825410	2006	0000892626-06-000188.txt	10-K	LANDAUER	2006-12-11	https://www.sec.gov/Archives/edgar/data/825410/0000892626-06-000188.txt	14169	LANDAUER INC	51476K103	LDR	9	17074	8734	90.674	50.75	9.094
1354217	2006	0000950149-07-000111.txt	10-K	Volcano	2007-03-23	https://www.sec.gov/Archives/edgar/data/1354217/0000950149-07-000111.txt	174118	VOLCANO CORP	928645100	VOLC	12	17166	3845	154.725	16.39	37.72
1133470	2006	0000950124-07-000280.txt	10-K	CALAVO GROWERS	2007-01-16	https://www.sec.gov/Archives/edgar/data/1133470/0000950124-07-000280.txt	147708	CALAVO GROWERS INC	128246105	CVGW	10	17105	5140	107.494	9.75	14.293
39677	2006	0000950144-07-002309.txt	10-K	AVATAR HOLDINGS	2007-03-16	https://www.sec.gov/Archives/edgar/data/39677/0000950144-07-002309.txt	1906	A V HOMES INC	00234P102	AVHI	12	17166	1531	751.072	80.85	8.194
813781	2006	0000950144-06-006293.txt	10-K	EXIDE	2006-06-29	https://www.sec.gov/Archives/edgar/data/813781/0000950144-06-006293.txt	13634	EXIDE TECHNOLOGIES	302051206	XIDEQ	3	17256	3690	2120.224	8.7	60.676
920990	2006	0001104659-07-025000.txt	10-K	METRO ONE TELECOMMUNICATIONS	2007-04-02	https://www.sec.gov/Archives/edgar/data/920990/0001104659-07-025000.txt	63525	METRO ONE TELECOMM INC	59163F204	WOWI	12	17166	4899	27.612	2.58	6.233
108772	2006	0001193125-07-034083.txt	10-K	XEROX	2007-02-16	https://www.sec.gov/Archives/edgar/data/108772/0001193125-07-034083.txt	11636	XEROX CORP	984121103	XRX	12	17166	3577	21709	16.95	946.205
1000228	2006	0000950123-07-002886.txt	10-K	HENRY SCHEIN	2007-02-28	https://www.sec.gov/Archives/edgar/data/1000228/0000950123-07-002886.txt	61494	SCHEIN (HENRY) INC	806407102	HSIC	12	17166	5047	2881.146	48.98	88.499
1069469	2006	0001206774-07-000810.txt	10-K	GOLDLEAF FINANCIAL SOLUTIONS	2007-03-29	https://www.sec.gov/Archives/edgar/data/1069469/0001206774-07-000810.txt	120822	GOLDLEAF FINANCIAL SOLUTIONS	38144H208	GFSI	12	17166	7372	75.304	5.85	17.024
1045014	2006	0001144204-07-003810.txt	10-K	GAMETECH INTERNATIONAL	2007-01-29	https://www.sec.gov/Archives/edgar/data/1045014/0001144204-07-003810.txt	65911	GAMETECH INTERNATIONAL INC	36466D102	GMTCQ	10	17105	3944	59.214	9.95	12.516
96879	2006	0000950124-06-004137.txt	10-K	TEKTRONIX	2006-08-03	https://www.sec.gov/Archives/edgar/data/96879/0000950124-06-004137.txt	10391	TEKTRONIX INC	879131100	TEK.1	5	17317	3825	1409.298	30.27	78.488
316300	2006	0001104659-07-020161.txt	10-K	EXCO RESOURCES	2007-03-19	https://www.sec.gov/Archives/edgar/data/316300/0001104659-07-020161.txt	7422	EXCO RESOURCES INC	269279402	XCO	12	17166	1311	3707.057	16.91	104.162
353230	2006	0000930413-07-001883.txt	10-K	OMNICARE	2007-03-01	https://www.sec.gov/Archives/edgar/data/353230/0000930413-07-001883.txt	8133	OMNICARE INC	681904108	OCR	12	17166	5912	7398.471	38.63	121.465
105132	2006	0001193125-06-214744.txt	10-K	WD 40	2006-10-25	https://www.sec.gov/Archives/edgar/data/105132/0001193125-06-214744.txt	11234	WD-40 CO	929236107	WDFC	8	17044	2890	268.475	34.75	16.976
1014672	2006	0001104659-07-019150.txt	10-K	CALIPER LIFE SCIENCES	2007-03-14	https://www.sec.gov/Archives/edgar/data/1014672/0001104659-07-019150.txt	127455	CALIPER LIFE SCIENCES INC	130872104	CALP	12	17166	3826	225.053	5.72	46.812
912607	2006	0001144204-07-034886.txt	10-K	MACE SECURITY INTERNATIONAL	2007-07-02	https://www.sec.gov/Archives/edgar/data/912607/0001144204-07-034886.txt	29170	MACE SECURITY INTL INC	554335208	MACE	12	17166	7500	87.598	2.56	15.275
31235	2006	0001206774-07-000543.txt	10-K	EASTMAN KODAK	2007-03-01	https://www.sec.gov/Archives/edgar/data/31235/0001206774-07-000543.txt	4194	EASTMAN KODAK CO	277461406	KODK	12	17166	3861	14320	25.8	287.333
1085734	2006	0001193125-07-044360.txt	10-K	BLOCKBUSTER	2007-03-01	https://www.sec.gov/Archives/edgar/data/1085734/0001193125-07-044360.txt	122514	BB LIQUIDATING INC	05532D107	BLIAQ	12	17166	7841	3137.2	5.29	189.3
1315320	2006	0001104659-07-023404.txt	10-K	InfoLogix	2007-03-29	https://www.sec.gov/Archives/edgar/data/1315320/0001104659-07-023404.txt	174066	INFOLOGIX INC	45668X204	IFLG	12	17166	7370	31.813	5.15	23.596
94049	2007	0001193125-08-047239.txt	10-K	STEPAN	2008-03-05	https://www.sec.gov/Archives/edgar/data/94049/0001193125-08-047239.txt	10056	STEPAN CO	858586100	SCL	12	17531	2840	573.185	32.53	9.309
1003950	2007	0001003950-08-000020.txt	10-K	PERFORMANCE TECHNOLOGIES INC	2008-03-17	https://www.sec.gov/Archives/edgar/data/1003950/0001003950-08-000020.txt	61903	PERFORMANCE TECHNOLOGIES INC	71376K102	PTIX.1	12	17531	3576	59.52	5.5	11.685
917225	2007	0000917225-08-000002.txt	10-K	SOLITARIO RESOURCES	2008-03-11	https://www.sec.gov/Archives/edgar/data/917225/0000917225-08-000002.txt	30473	SOLITARIO EXPLORATION & RLTY	8342EP107	XPL	12	17531	1000	30.43	5.3	29.619
898173	2007	0000898173-08-000015.txt	10-K	O REILLY AUTOMOTIVE	2008-03-03	https://www.sec.gov/Archives/edgar/data/898173/0000898173-08-000015.txt	28180	O'REILLY AUTOMOTIVE INC	67103H107	ORLY	12	17531	5531	2279.737	32.43	115.261
765258	2007	0001047469-08-002103.txt	10-K	IMCLONE SYSTEMS	2008-02-29	https://www.sec.gov/Archives/edgar/data/765258/0001047469-08-002103.txt	24699	IMCLONE SYSTEMS INC	45245W109	IMCL.1	12	17531	2836	1769.259	43	86.323
16104	2007	0000016104-07-000019.txt	10-K	CAGLES	2007-06-14	https://www.sec.gov/Archives/edgar/data/16104/0000016104-07-000019.txt	2606	CAGLE'S INC  -CL A	127703106	CAGAQ	3	17622	2015	91.974	6.15	4.664
96223	2007	0000096223-08-000015.txt	10-K	LEUCADIA NATIONAL	2008-02-29	https://www.sec.gov/Archives/edgar/data/96223/0000096223-08-000015.txt	6682	LEUCADIA NATIONAL CORP	527288104	LUK	12	17531	9997	8126.622	47.1	222.574
701345	2007	0000950153-08-000353.txt	10-K	US AIRWAYS GROUP	2008-02-21	https://www.sec.gov/Archives/edgar/data/701345/0000950153-08-000353.txt	1382	US AIRWAYS GROUP INC	90341W108	LCC	12	17531	4512	8040	14.71	91.865
854775	2007	0000950137-07-018240.txt	10-K	DIGI INTERNATIONAL	2007-12-06	https://www.sec.gov/Archives/edgar/data/854775/0000950137-07-018240.txt	16710	DIGI INTERNATIONAL INC	253798102	DGII	9	17439	3576	251.826	14.24	25.548
742112	2007	0000742112-08-000010.txt	10-K	INVACARE	2008-02-28	https://www.sec.gov/Archives/edgar/data/742112/0000742112-08-000010.txt	6158	INVACARE CORP	461203101	IVC	12	17531	3842	1500.042	25.2	32.038
350403	2007	0000950129-08-001632.txt	10-K	PHI	2008-03-11	https://www.sec.gov/Archives/edgar/data/350403/0000950129-08-001632.txt	8515	PHI INC	69336T205	PHIIK	12	17531	4522	741.296	31.02	15.276
94610	2007	0001104659-08-013728.txt	10-K	SMURFIT-STONE CONTAINER ENTERPRISES	2008-02-28	https://www.sec.gov/Archives/edgar/data/94610/0001104659-08-013728.txt	6242	SMURFIT-STONE CONTAINER CORP	83272A104	SSCC	12	17531	2631	7387	10.56	256.202
1001601	2007	0001104659-08-017955.txt	10-K	MGT CAPITAL INVESTMENTS	2008-03-17	https://www.sec.gov/Archives/edgar/data/1001601/0001104659-08-017955.txt	63337	MGT CAPITAL INVESTMENTS INC	55302P202	MGT	12	17531	7372	109.02	3.79	38.9
772406	2007	0000950134-07-012853.txt	10-K	CIRRUS LOGIC	2007-06-04	https://www.sec.gov/Archives/edgar/data/772406/0000950134-07-012853.txt	16401	CIRRUS LOGIC INC	172755100	CRUS	3	17622	3576	298.306	6.72	75.899
766561	2007	0001104659-08-014205.txt	10-K	HICKORY TECH	2008-02-29	https://www.sec.gov/Archives/edgar/data/766561/0001104659-08-014205.txt	6995	ENVENTIS CORP	29402J101	ENVE	12	17531	4813	227.495	9.32	13.285
33213	2007	0001104659-08-012255.txt	10-K	EQUITABLE RESOURCES INC	2008-02-22	https://www.sec.gov/Archives/edgar/data/33213/0001104659-08-012255.txt	4430	EQT CORP	26884L109	EQT	12	17531	4923	3936.971	53.28	122.155
1126975	2007	0001193125-08-041357.txt	10-K	MAGELLAN MIDSTREAM PARTNERS	2008-02-28	https://www.sec.gov/Archives/edgar/data/1126975/0001193125-08-041357.txt	142230	MAGELLAN MIDSTREAM PRTNRS LP	559080106	MMP	12	17531	4610	2101.194	43.36	66.546
