cik	fyear	filename	formtype	companyname	filingdate	url	GVKEY	conm	cusip	tic	fyr	datadate	sich	at	prcc_f	csho
1000683	1996	0000950115-97-000409.txt	10-K	BLONDER TONGUE LABORATORIES	1997-03-27	https://www.sec.gov/Archives/edgar/data/1000683/0000950115-97-000409.txt	061712	BLONDER TONGUE LABS INC	093698108	BDR	12	13514	3663	36.165	8.75	8.194
1000683	1997	0000950115-98-000571.txt	10-K	BLONDER TONGUE LABORATORIES	1998-03-30	https://www.sec.gov/Archives/edgar/data/1000683/0000950115-98-000571.txt	061712	BLONDER TONGUE LABS INC	093698108	BDR	12	13879	3663	42.272	14.18699932	8.233
1000683	1998	0000950115-99-000451.txt	10-K405	BLONDER TONGUE LABORATORIES	1999-03-30	https://www.sec.gov/Archives/edgar/data/1000683/0000950115-99-000451.txt	061712	BLONDER TONGUE LABS INC	093698108	BDR	12	14244	3663	69.651	6.625	8.289
1000683	1999	0000950115-00-000435.txt	10-K	BLONDER TONGUE LABORATORIES	2000-03-30	https://www.sec.gov/Archives/edgar/data/1000683/0000950115-00-000435.txt	061712	BLONDER TONGUE LABS INC	093698108	BDR	12	14609	3663	66.076	5	7.561
1000683	2000	0000950116-01-000523.txt	10-K	BLONDER TONGUE LABORATORIES	2001-03-29	https://www.sec.gov/Archives/edgar/data/1000683/0000950116-01-000523.txt	061712	BLONDER TONGUE LABS INC	093698108	BDR	12	14975	3663	62.834	3.125	7.613
1000683	2001	0000930413-02-001098.txt	10-K	BLONDER TONGUE LABORATORIES	2002-03-28	https://www.sec.gov/Archives/edgar/data/1000683/0000930413-02-001098.txt	061712	BLONDER TONGUE LABS INC	093698108	BDR	12	15340	3663	64.386	3.69	7.613
1000683	2003	0001177456-04-000098.txt	10-K	BLONDER TONGUE LABORATORIES	2004-03-30	https://www.sec.gov/Archives/edgar/data/1000683/0001177456-04-000098.txt	061712	BLONDER TONGUE LABS INC	093698108	BDR	12	16070	3663	47.99	3.21	7.996
1000683	2004	0000950159-05-000451.txt	10-K	BLONDER TONGUE LABORATORIES	2005-04-15	https://www.sec.gov/Archives/edgar/data/1000683/0000950159-05-000451.txt	061712	BLONDER TONGUE LABS INC	093698108	BDR	12	16436	3663	38.156	4.31	8.016
1000683	2010	0001307942-11-000013.txt	10-K	BLONDER TONGUE LABORATORIES	2011-03-21	https://www.sec.gov/Archives/edgar/data/1000683/0001307942-11-000013.txt	061712	BLONDER TONGUE LABS INC	093698108	BDR	12	18627	3663	26.612	2.0999	6.199
1000683	2014	0001144204-15-019829.txt	10-K	BLONDER TONGUE LABORATORIES	2015-03-31	https://www.sec.gov/Archives/edgar/data/1000683/0001144204-15-019829.txt	061712	BLONDER TONGUE LABS INC	093698108	BDR	12	20088	3663	21.244	2.69	6.263
1001082	1996	0000912057-97-011329.txt	10-K405	ECHOSTAR COMMUNICATIONS	1997-03-31	https://www.sec.gov/Archives/edgar/data/1001082/0000912057-97-011329.txt	060900	DISH NETWORK CORP	25470M109	DISH	12	13514	3663	1141.38	22	40.92
1006269	1997	0000950123-98-003250.txt	10-K	LORAL SPACE & COMMUNICATIONS	1998-03-31	https://www.sec.gov/Archives/edgar/data/1006269/0000950123-98-003250.txt	062640	LORAL SPACE & COMMUNICATIONS	543881106	LORL	12	13879	3663	3004.936	21.43699646	200.85
1006269	1998	0000950123-99-002897.txt	10-K	LORAL SPACE & COMMUNICATIONS	1999-03-31	https://www.sec.gov/Archives/edgar/data/1006269/0000950123-99-002897.txt	062640	LORAL SPACE & COMMUNICATIONS	543881106	LORL	12	14244	3663	5229.215	17.8125	243.688
1006269	1999	0000950123-00-003001.txt	10-K	LORAL SPACE & COMMUNICATIONS	2000-03-30	https://www.sec.gov/Archives/edgar/data/1006269/0000950123-00-003001.txt	062640	LORAL SPACE & COMMUNICATIONS	543881106	LORL	12	14609	3663	5610.421	24.3125	245.03
1006269	2000	0000950123-01-002993.txt	10-K	LORAL SPACE & COMMUNICATIONS	2001-04-02	https://www.sec.gov/Archives/edgar/data/1006269/0000950123-01-002993.txt	062640	LORAL SPACE & COMMUNICATIONS	543881106	LORL	12	14975	3663	4678.318	3.1875	298.149
1006269	2001	0000950123-02-003213.txt	10-K	LORAL SPACE & COMMUNICATIONS	2002-03-29	https://www.sec.gov/Archives/edgar/data/1006269/0000950123-02-003213.txt	062640	LORAL SPACE & COMMUNICATIONS	543881106	LORL	12	15340	3663	4389.929	2.99	336.615
1006269	2005	0000950123-06-003801.txt	10-K	LORAL SPACE & COMMUNICATIONS	2006-03-28	https://www.sec.gov/Archives/edgar/data/1006269/0000950123-06-003801.txt	062640	LORAL SPACE & COMMUNICATIONS	543881106	LORL	12	16801	3663	1678.977	28.28	20
1006269	2006	0000950123-07-003927.txt	10-K	LORAL SPACE & COMMUNICATIONS	2007-03-15	https://www.sec.gov/Archives/edgar/data/1006269/0000950123-07-003927.txt	062640	LORAL SPACE & COMMUNICATIONS	543881106	LORL	12	17166	3663	1729.911	40.72	20
1006269	2007	0000950123-08-004856.txt	10-K	LORAL SPACE & COMMUNICATIONS	2008-04-29	https://www.sec.gov/Archives/edgar/data/1006269/0000950123-08-004856.txt	062640	LORAL SPACE & COMMUNICATIONS	543881106	LORL	12	17531	3663	1702.939	34.25	20.293
1006269	2008	0000950123-09-004762.txt	10-K	LORAL SPACE & COMMUNICATIONS	2009-03-16	https://www.sec.gov/Archives/edgar/data/1006269/0000950123-09-004762.txt	062640	LORAL SPACE & COMMUNICATIONS	543881106	LORL	12	17897	3663	995.867	14.53	29.793
1006269	2009	0000950123-10-024702.txt	10-K	LORAL SPACE & COMMUNICATIONS	2010-03-15	https://www.sec.gov/Archives/edgar/data/1006269/0000950123-10-024702.txt	062640	LORAL SPACE & COMMUNICATIONS	543881106	LORL	12	18262	3663	1253.452	31.61	29.897
1006269	2010	0000950123-11-025650.txt	10-K	LORAL SPACE & COMMUNICATIONS	2011-03-15	https://www.sec.gov/Archives/edgar/data/1006269/0000950123-11-025650.txt	062640	LORAL SPACE & COMMUNICATIONS	543881106	LORL	12	18627	3663	1754.909	76.5	30.431
1006269	2011	0001193125-12-086547.txt	10-K	LORAL SPACE & COMMUNICATIONS	2012-02-29	https://www.sec.gov/Archives/edgar/data/1006269/0001193125-12-086547.txt	062640	LORAL SPACE & COMMUNICATIONS	543881106	LORL	12	18992	3663	1836.153	64.88	30.599
1009675	1996	0001009675-96-000008.txt	10-K	SAWTEK INC	1996-11-08	https://www.sec.gov/Archives/edgar/data/1009675/0001009675-96-000008.txt	062738	SAWTEK INC	805468105	SAWS	9	13422	3663	74.594	26	19.854
1009675	1997	0001009675-97-000015.txt	10-K	SAWTEK INC	1997-11-12	https://www.sec.gov/Archives/edgar/data/1009675/0001009675-97-000015.txt	062738	SAWTEK INC	805468105	SAWS	9	13787	3663	119.572	46.25	20.762
1009675	1998	0001009675-98-000017.txt	10-K	SAWTEK INC	1998-11-10	https://www.sec.gov/Archives/edgar/data/1009675/0001009675-98-000017.txt	062738	SAWTEK INC	805468105	SAWS	9	14152	3663	148.71	14.125	20.949
1009675	1999	0001009675-99-000008.txt	10-K	SAWTEK INC	1999-11-05	https://www.sec.gov/Archives/edgar/data/1009675/0001009675-99-000008.txt	062738	SAWTEK INC	805468105	SAWS	9	14517	3663	191.579	35	42.23
1009675	2000	0001009675-00-000008.txt	10-K	SAWTEK INC	2000-11-13	https://www.sec.gov/Archives/edgar/data/1009675/0001009675-00-000008.txt	062738	SAWTEK INC	805468105	SAWS	9	14883	3663	259.488	38.515625	42.633
1022225	2001	0001012870-01-502073.txt	10-K	OPLINK COMMUNICATIONS	2001-09-28	https://www.sec.gov/Archives/edgar/data/1022225/0001012870-01-502073.txt	140030	OPLINK COMMUNICATIONS INC	68375Q403	OPLK	6	15156	3663	387.902	3.75	161.198
1022225	2006	0000950134-06-017823.txt	10-K	OPLINK COMMUNICATIONS	2006-09-15	https://www.sec.gov/Archives/edgar/data/1022225/0000950134-06-017823.txt	140030	OPLINK COMMUNICATIONS INC	68375Q403	OPLK	6	16982	3663	237.955	18.31	21.521
1022225	2007	0000950134-07-019997.txt	10-K	OPLINK COMMUNICATIONS	2007-09-14	https://www.sec.gov/Archives/edgar/data/1022225/0000950134-07-019997.txt	140030	OPLINK COMMUNICATIONS INC	68375Q403	OPLK	6	17347	3663	368.389	15	23.168
1022225	2008	0000950134-08-016556.txt	10-K	OPLINK COMMUNICATIONS	2008-09-12	https://www.sec.gov/Archives/edgar/data/1022225/0000950134-08-016556.txt	140030	OPLINK COMMUNICATIONS INC	68375Q403	OPLK	6	17713	3663	268.74	9.6	20.73
1022225	2009	0000950123-09-042748.txt	10-K	OPLINK COMMUNICATIONS	2009-09-11	https://www.sec.gov/Archives/edgar/data/1022225/0000950123-09-042748.txt	140030	OPLINK COMMUNICATIONS INC	68375Q403	OPLK	6	18078	3663	249.947	11.4	20.498
1022225	2010	0000950123-10-085271.txt	10-K	OPLINK COMMUNICATIONS	2010-09-10	https://www.sec.gov/Archives/edgar/data/1022225/0000950123-10-085271.txt	140030	OPLINK COMMUNICATIONS INC	68375Q403	OPLK	6	18443	3663	259.598	14.33	19.582
1022225	2011	0001022225-11-000024.txt	10-K	OPLINK COMMUNICATIONS	2011-09-16	https://www.sec.gov/Archives/edgar/data/1022225/0001022225-11-000024.txt	140030	OPLINK COMMUNICATIONS INC	68375Q403	OPLK	6	18808	3663	320.804	18.61	20.118
1022225	2012	0001022225-12-000017.txt	10-K	OPLINK COMMUNICATIONS	2012-09-14	https://www.sec.gov/Archives/edgar/data/1022225/0001022225-12-000017.txt	140030	OPLINK COMMUNICATIONS INC	68375Q403	OPLK	6	19174	3663	305.189	13.53	19.13
1022225	2013	0001022225-13-000033.txt	10-K	OPLINK COMMUNICATIONS	2013-09-13	https://www.sec.gov/Archives/edgar/data/1022225/0001022225-13-000033.txt	140030	OPLINK COMMUNICATIONS INC	68375Q403	OPLK	6	19539	3663	325.171	17.37	19.141
1022225	2014	0001022225-14-000037.txt	10-K	OPLINK COMMUNICATIONS	2014-09-15	https://www.sec.gov/Archives/edgar/data/1022225/0001022225-14-000037.txt	140030	OPLINK COMMUNICATIONS INC	68375Q403	OPLK	6	19904	3663	302.693	16.97	17.497
1023362	1996	0001017062-97-000505.txt	10-K405	POWERWAVE TECHNOLOGIES	1997-03-27	https://www.sec.gov/Archives/edgar/data/1023362/0001017062-97-000505.txt	064103	POWERWAVE TECHNOLOGIES INC	739363307	PWAVQ	12	13514	3663	46.932	14.625	15.863
1023362	1997	0001017062-98-000409.txt	10-K	POWERWAVE TECHNOLOGIES	1998-02-27	https://www.sec.gov/Archives/edgar/data/1023362/0001017062-98-000409.txt	064103	POWERWAVE TECHNOLOGIES INC	739363307	PWAVQ	12	13879	3663	101.683	16.81199646	17.264
1023362	1999	0001017062-99-000331.txt	10-K405	POWERWAVE TECHNOLOGIES	1999-02-23	https://www.sec.gov/Archives/edgar/data/1023362/0001017062-99-000331.txt	064103	POWERWAVE TECHNOLOGIES INC	739363307	PWAVQ	12	14609	3663	223.038	58.375	20.163
1023362	2000	0001021408-00-001076.txt	10-K	POWERWAVE TECHNOLOGIES	2000-03-14	https://www.sec.gov/Archives/edgar/data/1023362/0001021408-00-001076.txt	064103	POWERWAVE TECHNOLOGIES INC	739363307	PWAVQ	12	14975	3663	393.797	58.5	63.509
1023362	2000	0001017062-01-000575.txt	10-K	POWERWAVE TECHNOLOGIES	2001-03-23	https://www.sec.gov/Archives/edgar/data/1023362/0001017062-01-000575.txt	064103	POWERWAVE TECHNOLOGIES INC	739363307	PWAVQ	12	14975	3663	393.797	58.5	63.509
1023362	2001	0001021408-02-001909.txt	10-K	POWERWAVE TECHNOLOGIES	2002-02-12	https://www.sec.gov/Archives/edgar/data/1023362/0001021408-02-001909.txt	064103	POWERWAVE TECHNOLOGIES INC	739363307	PWAVQ	12	15340	3663	363.017	17.28	65.081
1023362	2002	0001017062-03-000304.txt	10-K	POWERWAVE TECHNOLOGIES	2003-02-24	https://www.sec.gov/Archives/edgar/data/1023362/0001017062-03-000304.txt	064103	POWERWAVE TECHNOLOGIES INC	739363307	PWAVQ	12	15705	3663	369.173	5.4	65.707
1023362	2003	0001193125-04-023402.txt	10-K	POWERWAVE TECHNOLOGIES	2004-02-13	https://www.sec.gov/Archives/edgar/data/1023362/0001193125-04-023402.txt	064103	POWERWAVE TECHNOLOGIES INC	739363307	PWAVQ	12	16070	3663	466.257	7.74	63.257
1023362	2005	0001193125-05-046649.txt	10-K	POWERWAVE TECHNOLOGIES	2005-03-10	https://www.sec.gov/Archives/edgar/data/1023362/0001193125-05-046649.txt	064103	POWERWAVE TECHNOLOGIES INC	739363307	PWAVQ	12	16801	3663	1130.25	12.57	111.138
1023362	2006	0001193125-07-047466.txt	10-K	POWERWAVE TECHNOLOGIES	2007-03-06	https://www.sec.gov/Archives/edgar/data/1023362/0001193125-07-047466.txt	064103	POWERWAVE TECHNOLOGIES INC	739363307	PWAVQ	12	17166	3663	1215.732	6.45	130.081
1023362	2006	0001193125-06-057858.txt	10-K	POWERWAVE TECHNOLOGIES	2006-03-17	https://www.sec.gov/Archives/edgar/data/1023362/0001193125-06-057858.txt	064103	POWERWAVE TECHNOLOGIES INC	739363307	PWAVQ	12	17166	3663	1215.732	6.45	130.081
1023362	2007	0001193125-08-042006.txt	10-K	POWERWAVE TECHNOLOGIES	2008-02-28	https://www.sec.gov/Archives/edgar/data/1023362/0001193125-08-042006.txt	064103	POWERWAVE TECHNOLOGIES INC	739363307	PWAVQ	12	17531	3663	981.094	4.03	131.017
1031028	1998	0000950136-98-001755.txt	10-K	GLOBECOMM SYSTEMS	1998-09-28	https://www.sec.gov/Archives/edgar/data/1031028/0000950136-98-001755.txt	065244	GLOBECOMM SYSTEMS INC	37956X103	GCOM	6	14060	3663	58.344	9	9.166
1031028	1999	0000950136-99-001237.txt	10-K	GLOBECOMM SYSTEMS	1999-09-28	https://www.sec.gov/Archives/edgar/data/1031028/0000950136-99-001237.txt	065244	GLOBECOMM SYSTEMS INC	37956X103	GCOM	6	14425	3663	58.01	9.875	9.226
1031028	2000	0000950136-00-001316.txt	10-K	GLOBECOMM SYSTEMS	2000-09-28	https://www.sec.gov/Archives/edgar/data/1031028/0000950136-00-001316.txt	065244	GLOBECOMM SYSTEMS INC	37956X103	GCOM	6	14791	3663	219.167	13.75	11.877
1031028	2001	0000950136-01-501451.txt	10-K	GLOBECOMM SYSTEMS	2001-09-28	https://www.sec.gov/Archives/edgar/data/1031028/0000950136-01-501451.txt	065244	GLOBECOMM SYSTEMS INC	37956X103	GCOM	6	15156	3663	124.999	6.71	12.718
1031028	2002	0000950136-02-002794.txt	10-K	GLOBECOMM SYSTEMS	2002-09-30	https://www.sec.gov/Archives/edgar/data/1031028/0000950136-02-002794.txt	065244	GLOBECOMM SYSTEMS INC	37956X103	GCOM	6	15521	3663	100.297	4.09	12.583
1031028	2003	0000950136-03-002390.txt	10-K	GLOBECOMM SYSTEMS	2003-09-29	https://www.sec.gov/Archives/edgar/data/1031028/0000950136-03-002390.txt	065244	GLOBECOMM SYSTEMS INC	37956X103	GCOM	6	15886	3663	70.344	3.25	12.576
1031028	2004	0000950136-04-003139.txt	10-K	GLOBECOMM SYSTEMS	2004-09-28	https://www.sec.gov/Archives/edgar/data/1031028/0000950136-04-003139.txt	065244	GLOBECOMM SYSTEMS INC	37956X103	GCOM	6	16252	3663	73.475	5.24	14.163
1031028	2005	0000950136-05-005756.txt	10-K	GLOBECOMM SYSTEMS	2005-09-13	https://www.sec.gov/Archives/edgar/data/1031028/0000950136-05-005756.txt	065244	GLOBECOMM SYSTEMS INC	37956X103	GCOM	6	16617	3663	86.378	6.01	14.639
1031028	2006	0000950136-06-007688.txt	10-K	GLOBECOMM SYSTEMS	2006-09-13	https://www.sec.gov/Archives/edgar/data/1031028/0000950136-06-007688.txt	065244	GLOBECOMM SYSTEMS INC	37956X103	GCOM	6	16982	3663	93.234	7.45	15.195
1031028	2007	0000950136-07-006385.txt	10-K	GLOBECOMM SYSTEMS	2007-09-13	https://www.sec.gov/Archives/edgar/data/1031028/0000950136-07-006385.txt	065244	GLOBECOMM SYSTEMS INC	37956X103	GCOM	6	17347	3663	142.883	14.62	16.477
1031028	2008	0000950123-08-011045.txt	10-K	GLOBECOMM SYSTEMS	2008-09-15	https://www.sec.gov/Archives/edgar/data/1031028/0000950123-08-011045.txt	065244	GLOBECOMM SYSTEMS INC	37956X103	GCOM	6	17713	3663	193.092	8.26	20.23
1031028	2009	0000950123-09-043005.txt	10-K	GLOBECOMM SYSTEMS	2009-09-14	https://www.sec.gov/Archives/edgar/data/1031028/0000950123-09-043005.txt	065244	GLOBECOMM SYSTEMS INC	37956X103	GCOM	6	18078	3663	191.539	7.19	20.875
1034365	1997	0001047469-98-012948.txt	10-K	FAROUDJA	1998-03-31	https://www.sec.gov/Archives/edgar/data/1034365/0001047469-98-012948.txt	065716	FAROUDJA INC	311643100	FDJA	12	13879	3663	33.489	10.375	12.059
1034365	1998	0001047469-99-012944.txt	10-K405	FAROUDJA	1999-03-31	https://www.sec.gov/Archives/edgar/data/1034365/0001047469-99-012944.txt	065716	FAROUDJA INC	311643100	FDJA	12	14244	3663	28.721	3.125	12.205
1034365	1999	0000912057-00-015021.txt	10-K405	FAROUDJA	2000-03-30	https://www.sec.gov/Archives/edgar/data/1034365/0000912057-00-015021.txt	065716	FAROUDJA INC	311643100	FDJA	12	14609	3663	34.567	5.03125	12.311
1044615	1997	0000891020-98-000489.txt	10-K	INNOVA CORP	1998-03-31	https://www.sec.gov/Archives/edgar/data/1044615/0000891020-98-000489.txt	019075	INNOVA CORP	45766A106	INVA.	12	13879	3663	56.795	15.25	13.68
105006	2000	0000912057-01-008725.txt	10-K	WJ COMMUNICATIONS	2001-03-29	https://www.sec.gov/Archives/edgar/data/105006/0000912057-01-008725.txt	138943	WJ COMMUNICATIONS INC	929284107	WJCI	12	14975	3663	170.829	14.25	55.245
105006	2001	0000912057-02-012241.txt	10-K	WJ COMMUNICATIONS	2002-03-28	https://www.sec.gov/Archives/edgar/data/105006/0000912057-02-012241.txt	138943	WJ COMMUNICATIONS INC	929284107	WJCI	12	15340	3663	127.016	3.65	55.98
105006	2003	0001047469-04-009761.txt	10-K	WJ COMMUNICATIONS	2004-03-29	https://www.sec.gov/Archives/edgar/data/105006/0001047469-04-009761.txt	138943	WJ COMMUNICATIONS INC	929284107	WJCI	12	16070	3663	79.82	5.05	57.706
105006	2004	0001104659-05-013812.txt	10-K	WJ COMMUNICATIONS	2005-03-30	https://www.sec.gov/Archives/edgar/data/105006/0001104659-05-013812.txt	138943	WJ COMMUNICATIONS INC	929284107	WJCI	12	16436	3663	69.733	3.44	61.167
1050250	2000	0000950144-01-004561.txt	10-K405	TRITON NETWORK SYSTEMS	2001-04-02	https://www.sec.gov/Archives/edgar/data/1050250/0000950144-01-004561.txt	137668	TRITON NETWORK SYSTEMS INC	896775103	TNSIZ	12	14975	3663	156.756	3.125	34.937
1056239	1998	0000950136-99-000404.txt	10-K	L 3 COMMUNICATIONS HOLDINGS	1999-03-31	https://www.sec.gov/Archives/edgar/data/1056239/0000950136-99-000404.txt	110685	L3 TECHNOLOGIES INC	502413107	LLL	12	14244	3663	1285.396	46.5625	27.402
1056239	1999	0000950136-00-000465.txt	10-K	L 3 COMMUNICATIONS HOLDINGS	2000-03-30	https://www.sec.gov/Archives/edgar/data/1056239/0000950136-00-000465.txt	110685	L3 TECHNOLOGIES INC	502413107	LLL	12	14609	3663	1633.771	41.625	32.795
1056239	2000	0000950136-01-000463.txt	10-K	L 3 COMMUNICATIONS HOLDINGS	2001-03-15	https://www.sec.gov/Archives/edgar/data/1056239/0000950136-01-000463.txt	110685	L3 TECHNOLOGIES INC	502413107	LLL	12	14975	3663	2463.544	77	33.607
1056239	2001	0000950136-02-000724.txt	10-K	L 3 COMMUNICATIONS HOLDINGS	2002-03-19	https://www.sec.gov/Archives/edgar/data/1056239/0000950136-02-000724.txt	110685	L3 TECHNOLOGIES INC	502413107	LLL	12	15340	3663	3335.433	90	39.248
1056239	2002	0000950136-03-000535.txt	10-K	L 3 COMMUNICATIONS HOLDINGS	2003-03-11	https://www.sec.gov/Archives/edgar/data/1056239/0000950136-03-000535.txt	110685	L3 TECHNOLOGIES INC	502413107	LLL	12	15705	3663	5242.308	44.91	94.577
1056239	2003	0000950136-04-000651.txt	10-K	L 3 COMMUNICATIONS HOLDINGS	2004-03-04	https://www.sec.gov/Archives/edgar/data/1056239/0000950136-04-000651.txt	110685	L3 TECHNOLOGIES INC	502413107	LLL	12	16070	3663	6492.89	51.36	97.077
1056239	2004	0000950136-05-001376.txt	10-K	L 3 COMMUNICATIONS HOLDINGS	2005-03-15	https://www.sec.gov/Archives/edgar/data/1056239/0000950136-05-001376.txt	110685	L3 TECHNOLOGIES INC	502413107	LLL	12	16436	3663	7780.765	73.24	115.682
1056239	2005	0000950136-06-001795.txt	10-K	L 3 COMMUNICATIONS HOLDINGS	2006-03-09	https://www.sec.gov/Archives/edgar/data/1056239/0000950136-06-001795.txt	110685	L3 TECHNOLOGIES INC	502413107	LLL	12	16801	3663	11909.1	74.35	120.372
1056239	2006	0000950136-07-001238.txt	10-K	L 3 COMMUNICATIONS HOLDINGS	2007-02-28	https://www.sec.gov/Archives/edgar/data/1056239/0000950136-07-001238.txt	110685	L3 TECHNOLOGIES INC	502413107	LLL	12	17166	3663	13286.7	81.78	124.917
1056239	2007	0000950136-08-000992.txt	10-K	L 3 COMMUNICATIONS HOLDINGS	2008-02-28	https://www.sec.gov/Archives/edgar/data/1056239/0000950136-08-000992.txt	110685	L3 TECHNOLOGIES INC	502413107	LLL	12	17531	3663	14390.7	105.94	118.642
1056239	2008	0000950123-09-003573.txt	10-K	L 3 COMMUNICATIONS HOLDINGS	2009-02-26	https://www.sec.gov/Archives/edgar/data/1056239/0000950123-09-003573.txt	110685	L3 TECHNOLOGIES INC	502413107	LLL	12	17897	3663	14485	73.78	118.634
1056239	2009	0000950123-10-017377.txt	10-K	L 3 COMMUNICATIONS HOLDINGS	2010-02-26	https://www.sec.gov/Archives/edgar/data/1056239/0000950123-10-017377.txt	110685	L3 TECHNOLOGIES INC	502413107	LLL	12	18262	3663	14813	86.95	115.354
1056239	2010	0000950123-11-017756.txt	10-K	L 3 COMMUNICATIONS HOLDINGS	2011-02-24	https://www.sec.gov/Archives/edgar/data/1056239/0000950123-11-017756.txt	110685	L3 TECHNOLOGIES INC	502413107	LLL	12	18627	3663	15451	70.49	108.624
1056239	2011	0001193125-12-088634.txt	10-K	L 3 COMMUNICATIONS HOLDINGS	2012-02-29	https://www.sec.gov/Archives/edgar/data/1056239/0001193125-12-088634.txt	110685	L3 TECHNOLOGIES INC	502413107	LLL	12	18992	3663	15497	66.68	98.979
1056239	2012	0001193125-13-078988.txt	10-K	L 3 COMMUNICATIONS HOLDINGS	2013-02-27	https://www.sec.gov/Archives/edgar/data/1056239/0001193125-13-078988.txt	110685	L3 TECHNOLOGIES INC	502413107	LLL	12	19358	3663	13826	76.62	90.434
1056239	2013	0001193125-14-067312.txt	10-K	L 3 COMMUNICATIONS HOLDINGS	2014-02-25	https://www.sec.gov/Archives/edgar/data/1056239/0001193125-14-067312.txt	110685	L3 TECHNOLOGIES INC	502413107	LLL	12	19723	3663	13988	106.86	85.828
1056239	2014	0001193125-15-064957.txt	10-K	L 3 COMMUNICATIONS HOLDINGS	2015-02-26	https://www.sec.gov/Archives/edgar/data/1056239/0001193125-15-064957.txt	110685	L3 TECHNOLOGIES INC	502413107	LLL	12	20088	3663	13836	126.21	82.041
1056239	2015	0001193125-16-480793.txt	10-K	L 3 COMMUNICATIONS HOLDINGS	2016-02-26	https://www.sec.gov/Archives/edgar/data/1056239/0001193125-16-480793.txt	110685	L3 TECHNOLOGIES INC	502413107	LLL	12	20453	3663	12085	119.51	78.134
1057083	2006	0000950137-07-003952.txt	10-K	PC TEL	2007-03-16	https://www.sec.gov/Archives/edgar/data/1057083/0000950137-07-003952.txt	125014	PCTEL INC	69325Q105	PCTI	12	17166	3663	132.72	9.35	22.065
1057083	2007	0000950137-08-004074.txt	10-K	PC TEL	2008-03-21	https://www.sec.gov/Archives/edgar/data/1057083/0000950137-08-004074.txt	125014	PCTEL INC	69325Q105	PCTI	12	17531	3663	135.879	6.86	21.917
1057083	2008	0000950137-09-001909.txt	10-K	PC TEL	2009-03-16	https://www.sec.gov/Archives/edgar/data/1057083/0000950137-09-001909.txt	125014	PCTEL INC	69325Q105	PCTI	12	17897	3663	135.506	6.57	18.236
1057083	2009	0000950123-10-025262.txt	10-K	PC TEL	2010-03-16	https://www.sec.gov/Archives/edgar/data/1057083/0000950123-10-025262.txt	125014	PCTEL INC	69325Q105	PCTI	12	18262	3663	129.218	5.92	18.494
1057083	2010	0000950123-11-025940.txt	10-K	PC TEL	2011-03-16	https://www.sec.gov/Archives/edgar/data/1057083/0000950123-11-025940.txt	125014	PCTEL INC	69325Q105	PCTI	12	18627	3663	130.565	6	18.286
1057083	2011	0001193125-12-117234.txt	10-K	PC TEL	2012-03-15	https://www.sec.gov/Archives/edgar/data/1057083/0001193125-12-117234.txt	125014	PCTEL INC	69325Q105	PCTI	12	18992	3663	133.464	6.84	18.219
1057083	2012	0001193125-13-138832.txt	10-K	PC TEL	2013-04-02	https://www.sec.gov/Archives/edgar/data/1057083/0001193125-13-138832.txt	125014	PCTEL INC	69325Q105	PCTI	12	19358	3663	128.57	7.2	18.515
1057083	2013	0001193125-14-098013.txt	10-K	PC TEL	2014-03-13	https://www.sec.gov/Archives/edgar/data/1057083/0001193125-14-098013.txt	125014	PCTEL INC	69325Q105	PCTI	12	19723	3663	127.432	9.57	18.566
1057083	2014	0001193125-15-090879.txt	10-K	PC TEL	2015-03-13	https://www.sec.gov/Archives/edgar/data/1057083/0001193125-15-090879.txt	125014	PCTEL INC	69325Q105	PCTI	12	20088	3663	131.669	8.66	18.571
1057083	2015	0001193125-16-505058.txt	10-K	PC TEL	2016-03-15	https://www.sec.gov/Archives/edgar/data/1057083/0001193125-16-505058.txt	125014	PCTEL INC	69325Q105	PCTI	12	20453	3663	113.71	4.55	17.654
1080667	2000	0000912057-00-033896.txt	10-K405	DITECH	2000-07-31	https://www.sec.gov/Archives/edgar/data/1080667/0000912057-00-033896.txt	121153	DITECH NETWORKS INC	25500T108	DITC	4	15095	3663	262.019	12.16	29.725
1080667	2001	0000912057-01-525374.txt	10-K405	DITECH COMMUNICATIONS	2001-07-26	https://www.sec.gov/Archives/edgar/data/1080667/0000912057-01-525374.txt	121153	DITECH NETWORKS INC	25500T108	DITC	4	15460	3663	203.874	3.049	30.118
1080667	2002	0000912057-02-028793.txt	10-K	DITECH COMMUNICATIONS	2002-07-29	https://www.sec.gov/Archives/edgar/data/1080667/0000912057-02-028793.txt	121153	DITECH NETWORKS INC	25500T108	DITC	4	15825	3663	126.441	4.05	30.48
1080667	2003	0001047469-03-024206.txt	10-K	DITECH COMMUNICATIONS	2003-07-15	https://www.sec.gov/Archives/edgar/data/1080667/0001047469-03-024206.txt	121153	DITECH NETWORKS INC	25500T108	DITC	4	16191	3663	150.548	14.38	32.915
1080667	2004	0001047469-04-023288.txt	10-K	DITECH COMMUNICATIONS	2004-07-14	https://www.sec.gov/Archives/edgar/data/1080667/0001047469-04-023288.txt	121153	DITECH NETWORKS INC	25500T108	DITC	4	16556	3663	209.72	11.31	31.998
1080667	2005	0001104659-05-032390.txt	10-K	DITECH COMMUNICATIONS	2005-07-14	https://www.sec.gov/Archives/edgar/data/1080667/0001104659-05-032390.txt	121153	DITECH NETWORKS INC	25500T108	DITC	4	16921	3663	219.313	9.42	32.375
